,TAG_NUMBER,catchAREA,DATE,BOAT,GearType,Company,Catch.t,dataorigin,id,
554,590330,Scots Bay,2021-08-27,Canada 100,Purse Seine,Connors,64,ConnorsReturns2021.csv,2021-08-27 Canada 100,
555,485856,Scots Bay,2021-08-27,Canada 100,Purse Seine,Connors,64,ConnorsReturns2021.csv,2021-08-27 Canada 100,
556,494768,Scots Bay,2021-08-27,Canada 100,Purse Seine,Connors,64,ConnorsReturns2021.csv,2021-08-27 Canada 100,
557,494720,Scots Bay,2021-08-27,Canada 100,Purse Seine,Connors,64,ConnorsReturns2021.csv,2021-08-27 Canada 100,
558,463875,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,64,ConnorsReturns2021.csv,2021-09-01 Canada 100,
559,488244,Scots Bay,2021-09-01,Brunswick Provider,Purse Seine,Connors,27,ConnorsReturns2021.csv,2021-09-01 Brunswick Provider,
560,510055,Scots Bay,2021-09-01,Brunswick Provider,Purse Seine,Connors,27,ConnorsReturns2021.csv,2021-09-01 Brunswick Provider,
561,587582,Scots Bay,2021-09-01,Brunswick Provider,Purse Seine,Connors,27,ConnorsReturns2021.csv,2021-09-01 Brunswick Provider,
562,587290,Scots Bay,2021-09-01,Brunswick Provider,Purse Seine,Connors,27,ConnorsReturns2021.csv,2021-09-01 Brunswick Provider,
563,488070,Scots Bay,2021-09-01,Brunswick Provider,Purse Seine,Connors,27,ConnorsReturns2021.csv,2021-09-01 Brunswick Provider,
564,494962,Scots Bay,2021-09-01,Brunswick Provider,Purse Seine,Connors,27,ConnorsReturns2021.csv,2021-09-01 Brunswick Provider,
565,488138,Scots Bay,2021-09-01,Brunswick Provider,Purse Seine,Connors,27,ConnorsReturns2021.csv,2021-09-01 Brunswick Provider,
566,587637,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
567,488052,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
568,463831,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
569,587744,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
570,463935,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
571,488101,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
572,463807,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
573,463789,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
574,488203,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
575,510072,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
576,488081,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
577,527118,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
578,587730,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
579,463783,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
580,587583,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
581,587360,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
582,488248,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
583,587334,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-09-01 Canada 100,
584,488355,German Bank,2021-09-02,Fundy Monarch,Purse Seine,Connors,156,ConnorsReturns2021.csv,2021-09-02 Fundy Monarch,
585,488266,German Bank,2021-09-02,Fundy Monarch,Purse Seine,Connors,156,ConnorsReturns2021.csv,2021-09-02 Fundy Monarch,
586,488618,German Bank,2021-09-02,Fundy Monarch,Purse Seine,Connors,156,ConnorsReturns2021.csv,2021-09-02 Fundy Monarch,
587,488534,German Bank,2021-09-02,Fundy Monarch,Purse Seine,Connors,156,ConnorsReturns2021.csv,2021-09-02 Fundy Monarch,
588,488533,German Bank,2021-09-02,Fundy Monarch,Purse Seine,Connors,156,ConnorsReturns2021.csv,2021-09-02 Fundy Monarch,
589,581796,German Bank,2021-09-08,Fundy Monarch,Purse Seine,Connors,104,ConnorsReturns2021.csv,2021-09-08 Fundy Monarch,
590,464297,German Bank,2021-09-08,Canada 100,Purse Seine,Connors,83,ConnorsReturns2021.csv,2021-09-08 Canada 100,
591,580818,German Bank,2021-09-08,Fundy Monarch,Purse Seine,Connors,104,ConnorsReturns2021.csv,2021-09-08 Fundy Monarch,
592,469366,Whale Cove/Grand Manan,2021-09-06,Silver King,Weir/Star,Connors,24.18,ConnorsReturns2021.csv,2021-09-06 Silver King,
593,515768,Whale Cove/Grand Manan,2021-09-06,Silver King,Weir/Star,Connors,24.18,ConnorsReturns2021.csv,2021-09-06 Silver King,
594,583368,Whale Cove/Grand Manan,2021-09-06,Silver King,Weir/Star,Connors,24.18,ConnorsReturns2021.csv,2021-09-06 Silver King,
595,488502,German Bank,2021-09-08,Fundy Monarch,Purse Seine,Connors,104,ConnorsReturns2021.csv,2021-09-08 Fundy Monarch,
596,463776,Scots Bay,2021-09-01,Canada 100,Purse Seine,Connors,100,ConnorsReturns2021.csv,2021-09-01 Canada 100,
597,463962,German Bank,2021-09-09,Brunswick Provider,Purse Seine,Connors,83,ConnorsReturns2021.csv,2021-09-09 Brunswick Provider,
598,581803,Scots Bay,2021-09-14,Brunswick Provider,Purse Seine,Connors,130,ConnorsReturns2021.csv,2021-09-14 Brunswick Provider,
599,463779,German Bank,2021-09-15,Canada 100,Purse Seine,Connors,97,ConnorsReturns2021.csv,2021-09-15 Canada 100,
600,580835,German Bank,2021-09-15,Canada 100,Purse Seine,Connors,97,ConnorsReturns2021.csv,2021-09-15 Canada 100,
601,463482,German Bank,2021-09-15,Canada 100,Purse Seine,Connors,97,ConnorsReturns2021.csv,2021-09-15 Canada 100,
602,511231,German Bank,2021-09-15,Canada 100,Purse Seine,Connors,97,ConnorsReturns2021.csv,2021-09-15 Canada 100,
603,488198,German Bank,2021-09-15,Canada 100,Purse Seine,Connors,97,ConnorsReturns2021.csv,2021-09-15 Canada 100,
604,490522,Scots Bay,2021-09-14,Brunswick Provider,Purse Seine,Connors,130,ConnorsReturns2021.csv,2021-09-14 Brunswick Provider,
605,514777,Seal Island,2021-10-07,Brunswick Provider,Purse Seine,Connors,129,ConnorsReturns2021.csv,2021-10-07 Brunswick Provider,
606,514729,Seal Island,2021-10-07,Brunswick Provider,Purse Seine,Connors,129,ConnorsReturns2021.csv,2021-10-07 Brunswick Provider,
607,514801,Seal Island,2021-10-07,Brunswick Provider,Purse Seine,Connors,129,ConnorsReturns2021.csv,2021-10-07 Brunswick Provider,
608,514668,Seal Island,2021-10-07,Brunswick Provider,Purse Seine,Connors,129,ConnorsReturns2021.csv,2021-10-07 Brunswick Provider,
609,514635,Seal Island,2021-10-07,Brunswick Provider,Purse Seine,Connors,129,ConnorsReturns2021.csv,2021-10-07 Brunswick Provider,
610,580027,Northeast Bank,2021-10-05,Fundy Monarch,Purse Seine,Connors,43,ConnorsReturns2021.csv,2021-10-05 Fundy Monarch,
611,469700,Grand Manan Banks,2021-10-14,Brunswick Provider,Purse Seine,Connors,80,ConnorsReturns2021.csv,2021-10-14 Brunswick Provider,
612,584951,Grand Manan Banks,2021-10-24,Canada 100,Purse Seine,Connors,137,ConnorsReturns2021.csv,2021-10-24 Canada 100,
613,515650,Deer Island NB,2021-10-15,Senator Neil,Weir/Black Water,Connors,14,ConnorsReturns2021.csv,2021-10-15 Senator Neil,
614,510156,German Bank,2021-10-21,Brunswick Provider,Purse Seine,Connors,NA,ConnorsReturns2021.csv,2021-10-21 Brunswick Provider,
615,42544,German Bank,2021-10-26,Brunswick Provider,Purse Seine,Connors,NA,ConnorsReturns2021.csv,2021-10-26 Brunswick Provider,
616,583187,,2021-10-24,Brunswick Provider,Purse Seine,Connors,NA,ConnorsReturns2021.csv,2021-10-24 Brunswick Provider,
617,580326,Gannet Dry Ledge,2021-06-18,Leroy & Barry II,Purse Seine,Scotia Garden,115,ScotiaGardenReturns2021.csv,2021-06-18 Leroy & Barry II,
618,580683,Gannet Dry Ledge,2021-06-19,Leroy & Barry II,Purse Seine,Scotia Garden,115,ScotiaGardenReturns2021.csv,2021-06-19 Leroy & Barry II,
619,581777,German Bank,2021-06-24,Leroy & Barry II,Purse Seine,Scotia Garden,90,ScotiaGardenReturns2021.csv,2021-06-24 Leroy & Barry II,
620,5153193,Scots Bay,2021-07-19,Morning Star,Purse Seine,Scotia Garden,57,ScotiaGardenReturns2021.csv,2021-07-19 Morning Star,
621,580083,Scots Bay,2021-07-19,Morning Star,Purse Seine,Scotia Garden,57,ScotiaGardenReturns2021.csv,2021-07-19 Morning Star,
622,469668,Scots Bay ,2021-07-19,Morning Star,Purse Seine,Scotia Garden,57,ScotiaGardenReturns2021.csv,2021-07-19 Morning Star,
623,515202,Scots Bay,2021-07-20,Leroy & Barry II,Purse Seine,Scotia Garden,82,ScotiaGardenReturns2021.csv,2021-07-20 Leroy & Barry II,
624,469701,Scots Bay,2021-07-20,Leroy & Barry II,Purse Seine,Scotia Garden,82,ScotiaGardenReturns2021.csv,2021-07-20 Leroy & Barry II,
625,469891,Scots Bay,2021-07-20,Leroy & Barry II,Purse Seine,Scotia Garden,82,ScotiaGardenReturns2021.csv,2021-07-20 Leroy & Barry II,
626,464823,Gannet Dry Ledge,2021-07-28,Leroy & Barry II,Purse Seine,Scotia Garden,94,ScotiaGardenReturns2021.csv,2021-07-28 Leroy & Barry II,
627,512092,Scots Bay,2021-08-03,Leroy & Barry II,Purse Seine,Scotia Garden,27,ScotiaGardenReturns2021.csv,2021-08-03 Leroy & Barry II,
628,589826,Scots Bay,2021-08-03,Leroy & Barry II,Purse Seine,Scotia Garden,27,ScotiaGardenReturns2021.csv,2021-08-03 Leroy & Barry II,
629,589875,Scots Bay,2021-08-03,Leroy & Barry II,Purse Seine,Scotia Garden,27,ScotiaGardenReturns2021.csv,2021-08-03 Leroy & Barry II,
630,589933,Scots Bay,2021-08-03,Leroy & Barry II,Purse Seine,Scotia Garden,27,ScotiaGardenReturns2021.csv,2021-08-03 Leroy & Barry II,
631,512080,Scots Bay,2021-08-03,Morning Star,Purse Seine,Scotia Garden,16,ScotiaGardenReturns2021.csv,2021-08-03 Morning Star,
632,589884,Scots Bay,2021-08-03,Morning Star,Purse Seine,Scotia Garden,16,ScotiaGardenReturns2021.csv,2021-08-03 Morning Star,
633,512098,Scots Bay,2021-08-03,Morning Star,Purse Seine,Scotia Garden,16,ScotiaGardenReturns2021.csv,2021-08-03 Morning Star,
634,589705,Scots Bay,2021-08-03,Morning Star,Purse Seine,Scotia Garden,16,ScotiaGardenReturns2021.csv,2021-08-03 Morning Star,
635,589736,Scots Bay,2021-08-03,Morning Star,Purse Seine,Scotia Garden,16,ScotiaGardenReturns2021.csv,2021-08-03 Morning Star,
636,512120,Scots Bay,2021-08-04,Morning Star,Purse Seine,Scotia Garden,28,ScotiaGardenReturns2021.csv,2021-08-04 Morning Star,
637,5900081,Scots Bay,2021-08-04,Leroy & Barry II,Purse Seine,Scotia Garden,22,ScotiaGardenReturns2021.csv,2021-08-04 Leroy & Barry II,
638,462879,Scots Bay,2021-08-04,Morning Star,Purse Seine,Scotia Garden,28,ScotiaGardenReturns2021.csv,2021-08-04 Morning Star,
639,462835,Scots Bay,2021-08-04,Morning Star,Purse Seine,Scotia Garden,28,ScotiaGardenReturns2021.csv,2021-08-04 Morning Star,
640,486910,Scots Bay,2021-08-04,Morning Star,Purse Seine,Scotia Garden,28,ScotiaGardenReturns2021.csv,2021-08-04 Morning Star,
641,589935,Scots Bay,2021-08-04,Morning Star,Purse Seine,Scotia Garden,28,ScotiaGardenReturns2021.csv,2021-08-04 Morning Star,
642,589949,Scots Bay,2021-08-04,Morning Star,Purse Seine,Scotia Garden,28,ScotiaGardenReturns2021.csv,2021-08-04 Morning Star,
643,462740,Scots Bay,2021-08-04,Morning Star,Purse Seine,Scotia Garden,28,ScotiaGardenReturns2021.csv,2021-08-04 Morning Star,
644,462553,Scots Bay,2021-08-04,Morning Star,Purse Seine,Scotia Garden,28,ScotiaGardenReturns2021.csv,2021-08-04 Morning Star,
645,484789,Scots Bay,2021-08-17,Morning Star,Purse Seine,Scotia Garden,61,ScotiaGardenReturns2021.csv,2021-08-17 Morning Star,
646,590321,Scots Bay,2021-08-18,Morning Star,Purse Seine,Scotia Garden,50,ScotiaGardenReturns2021.csv,2021-08-18 Morning Star,
647,590372,Scots Bay ,2021-08-18,Morning Star,Purse Seine,Scotia Garden,50,ScotiaGardenReturns2021.csv,2021-08-18 Morning Star,
648,494402,Scots Bay,2021-08-18,Leroy & Barry II,Purse Seine,Scotia Garden,42,ScotiaGardenReturns2021.csv,2021-08-18 Leroy & Barry II,
649,494299,Scots Bay,2021-08-18,Morning Star,Purse Seine,Scotia Garden,50,ScotiaGardenReturns2021.csv,2021-08-18 Morning Star,
650,494285,Scots Bay,2021-08-19,Leroy & Barry II,Purse Seine,Scotia Garden,42,ScotiaGardenReturns2021.csv,2021-08-19 Leroy & Barry II,
651,464224,Scots Bay,2021-08-19,Leroy & Barry II,Purse Seine,Scotia Garden,42,ScotiaGardenReturns2021.csv,2021-08-19 Leroy & Barry II,
652,590156,Scots Bay,2021-08-19,Leroy & Barry II,Purse Seine,Scotia Garden,42,ScotiaGardenReturns2021.csv,2021-08-19 Leroy & Barry II,
653,587293,Scots Bay,2021-08-31,Leroy & Barry II,Purse Seine,Scotia Garden,70,ScotiaGardenReturns2021.csv,2021-08-31 Leroy & Barry II,
654,463797,Scots Bay,2021-09-01,Morning Star,Purse Seine,Scotia Garden,72,ScotiaGardenReturns2021.csv,2021-09-01 Morning Star,
655,488145,Scots Bay,2021-09-02,Leroy & Barry II,Purse Seine,Scotia Garden,103,ScotiaGardenReturns2021.csv,2021-09-02 Leroy & Barry II,
656,205155,German Bank,2021-09-08,Leroy & Barry II,Purse Seine,Scotia Garden,101,ScotiaGardenReturns2021.csv,2021-09-08 Leroy & Barry II,
657,489754,German Bank,2021-09-09,Leroy & Barry II,Purse Seine,Scotia Garden,33,ScotiaGardenReturns2021.csv,2021-09-09 Leroy & Barry II,
658,488595,German Bank,2021-09-09,Morning Star,Purse Seine,Scotia Garden,66,ScotiaGardenReturns2021.csv,2021-09-09 Morning Star,
659,488585,German Bank,2021-09-09,Morning Star,Purse Seine,Scotia Garden,66,ScotiaGardenReturns2021.csv,2021-09-09 Morning Star,
660,463335,Scots Bay,2021-09-16,Leroy & Barry II,Purse Seine,Scotia Garden,115,ScotiaGardenReturns2021.csv,2021-09-16 Leroy & Barry II,
661,489473,German Bank,2021-09-23,Morning Star,Purse Seine,Scotia Garden,95,ScotiaGardenReturns2021.csv,2021-09-23 Morning Star,
662,514422,German Bank,2021-10-06,Morning Star,Purse Seine,Scotia Garden,137,ScotiaGardenReturns2021.csv,2021-10-06 Morning Star,
663,514447,German Bank,2021-10-06,Morning Star,Purse Seine,Scotia Garden,137,ScotiaGardenReturns2021.csv,2021-10-06 Morning Star,
664,514164,German Bank,2021-10-06,Morning Star,Purse Seine,Scotia Garden,137,ScotiaGardenReturns2021.csv,2021-10-06 Morning Star,
665,514759,Seal Island ,2021-10-07,Leroy & Barry II,Purse Seine,Scotia Garden,108,ScotiaGardenReturns2021.csv,2021-10-07 Leroy & Barry II,
666,514778,Seal Island ,2021-10-07,Leroy & Barry II,Purse Seine,Scotia Garden,39,ScotiaGardenReturns2021.csv,2021-10-07 Leroy & Barry II,
667,514724,Seal Island ,2021-10-07,Leroy & Barry II,Purse Seine,Scotia Garden,39,ScotiaGardenReturns2021.csv,2021-10-07 Leroy & Barry II,
668,526523,Seal Island ,2021-10-08,Morning Star,Purse Seine,Scotia Garden,40,ScotiaGardenReturns2021.csv,2021-10-08 Morning Star,
669,516640,German Bank,2021-10-21,Morning Star,Purse Seine,Scotia Garden,115,ScotiaGardenReturns2021.csv,2021-10-21 Morning Star,
670,493029,German Bank,2021-10-21,Morning Star,Purse Seine,Scotia Garden,115,ScotiaGardenReturns2021.csv,2021-10-21 Morning Star,
671,526873,German Bank,2021-10-21,Morning Star,Purse Seine,Scotia Garden,115,ScotiaGardenReturns2021.csv,2021-10-21 Morning Star,
672,510146,German Bank,2021-10-21,Morning Star,Purse Seine,Scotia Garden,115,ScotiaGardenReturns2021.csv,2021-10-21 Morning Star,
673,516715,German Bank,2021-10-21,Morning Star,Purse Seine,Scotia Garden,115,ScotiaGardenReturns2021.csv,2021-10-21 Morning Star,
674,516775,German Bank,2021-10-21,Morning Star,Purse Seine,Scotia Garden,115,ScotiaGardenReturns2021.csv,2021-10-21 Morning Star,
675,516835,German Bank,2021-10-21,Morning Star,Purse Seine,Scotia Garden,115,ScotiaGardenReturns2021.csv,2021-10-21 Morning Star,
676,516976,German Bank,2021-10-21,Morning Star,Purse Seine,Scotia Garden,115,ScotiaGardenReturns2021.csv,2021-10-21 Morning Star,
677,510089,German Bank,2021-10-21,Morning Star,Purse Seine,Scotia Garden,115,ScotiaGardenReturns2021.csv,2021-10-21 Morning Star,
678,516656,German Bank,2021-10-21,Morning Star,Purse Seine,Scotia Garden,53,ScotiaGardenReturns2021.csv,2021-10-21 Morning Star,
679,516759,German Bank,2021-10-22,Morning Star,Purse Seine,Scotia Garden,53,ScotiaGardenReturns2021.csv,2021-10-22 Morning Star,
680,510101,German Bank,2021-10-22,Morning Star,Purse Seine,Scotia Garden,53,ScotiaGardenReturns2021.csv,2021-10-22 Morning Star,
681,516745,German Bank,2021-10-22,Morning Star,Purse Seine,Scotia Garden,53,ScotiaGardenReturns2021.csv,2021-10-22 Morning Star,
682,516963,German Bank,2021-10-26,Leroy & Barry II,Purse Seine,Scotia Garden,88,ScotiaGardenReturns2021.csv,2021-10-26 Leroy & Barry II,
683,516760,German Bank,2021-10-26,Leroy & Barry II,Purse Seine,Scotia Garden,88,ScotiaGardenReturns2021.csv,2021-10-26 Leroy & Barry II,
684,493025,German Bank,2021-10-26,Leroy & Barry II,Purse Seine,Scotia Garden,88,ScotiaGardenReturns2021.csv,2021-10-26 Leroy & Barry II,
685,531034,Scots Bay (Area 8),2020-06-16,Lady Janice II,Purse Seine,COMEAU-SEA LIFE,NA,ComeauReturns2020.csv,2020-06-16 Lady Janice II,
686,465602,SW GROUNDS AREA 11,2020-07-02,Lady Janice II,Purse Seine,COMEAU-SEA LIFE,NA,ComeauReturns2020.csv,2020-07-02 Lady Janice II,
687,465034,SW GROUNDS AREA 11,2020-07-06,Sealife II,Purse Seine,COMEAU-SEA LIFE,NA,ComeauReturns2020.csv,2020-07-06 Sealife II,
688,465834,SW GROUNDS AREA 11,2020-07-06,Sealife II,Purse Seine,COMEAU-SEA LIFE,NA,ComeauReturns2020.csv,2020-07-06 Sealife II,
689,550158,Scots Bay (Area 8),2020-08-11,Sealife II,Purse Seine,COMEAU-SEA LIFE,NA,ComeauReturns2020.csv,2020-08-11 Sealife II,
690,550166,Scots Bay (Area 8),2020-08-11,Lady Janice II,Purse Seine,COMEAU-SEA LIFE,NA,ComeauReturns2020.csv,2020-08-11 Lady Janice II,
691,480600,Scots Bay (Area 8),2020-08-12,Lady Melissa,Purse Seine,COMEAU-SEA LIFE,NA,ComeauReturns2020.csv,2020-08-12 Lady Melissa,
692,550173,Scots Bay (Area 8),2020-08-12,Lady Janice II/Lady Melissa,Purse Seine,COMEAU-SEA LIFE,NA,ComeauReturns2020.csv,2020-08-12 Lady Janice II/Lady Melissa,
693,531383,Scots Bay (Area 8),2020-08-12,Lady Melissa,Purse Seine,COMEAU-SEA LIFE,NA,ComeauReturns2020.csv,2020-08-12 Lady Melissa,
694,531356,Scots Bay (Area 8),2020-08-12,Lady Melissa,Purse Seine,COMEAU-SEA LIFE,NA,ComeauReturns2020.csv,2020-08-12 Lady Melissa,
695,480442,Scots Bay (Area 8),2020-08-12,Lady Melissa,Purse Seine,COMEAU-SEA LIFE,NA,ComeauReturns2020.csv,2020-08-12 Lady Melissa,
696,480616,Scots Bay (Area 8),2020-08-25,Lady Janice II,Purse Seine,COMEAU-SEA LIFE,NA,ComeauReturns2020.csv,2020-08-25 Lady Janice II,
697,483841,Lurcher,2020-09-10,Canada 100,Purse Seine,Connors,24,ConnorsReturns2020.csv,2020-09-10 Canada 100,
698,482046,Lurcher,2020-09-10,Canada 100,Purse Seine,Connors,24,ConnorsReturns2020.csv,2020-09-10 Canada 100,
699,480898,Lurcher,2020-09-08,Fundy Monarch,Purse Seine,Connors,159,ConnorsReturns2020.csv,2020-09-08 Fundy Monarch,
700,480705,Scots Bay,2020-08-25,Canada 100,Purse Seine,Connors,135,ConnorsReturns2020.csv,2020-08-25 Canada 100,
701,480757,Scots Bay,2020-08-25,Canada 100,Purse Seine,Connors,135,ConnorsReturns2020.csv,2020-08-25 Canada 100,
702,480712,Scots Bay,2020-08-25,Canada 100,Purse Seine,Connors,135,ConnorsReturns2020.csv,2020-08-25 Canada 100,
703,527057,Scots Bay,2020-08-24,Fundy Monarch,Purse Seine,Connors,223,ConnorsReturns2020.csv,2020-08-24 Fundy Monarch,
704,480894,Scots Bay,2020-08-25,Canada 100,Purse Seine,Connors,135,ConnorsReturns2020.csv,2020-08-25 Canada 100,
705,550123,Scots Bay,2020-08-24,Fundy Monarch,Purse Seine,Connors,223,ConnorsReturns2020.csv,2020-08-24 Fundy Monarch,
706,480396,Scots Bay,2020-08-24,Fundy Monarch,Purse Seine,Connors,223,ConnorsReturns2020.csv,2020-08-24 Fundy Monarch,
707,204921,Scots Bay,2020-08-12,Canada 100,Purse Seine,Connors,86,ConnorsReturns2020.csv,2020-08-12 Canada 100,
708,206567,Long Island Shore,2020-08-17,Brunswick Provider,Purse Seine,Connors,84,ConnorsReturns2020.csv,2020-08-17 Brunswick Provider,
709,206575,Long Island Shore,2020-08-18,Brunswick Provider,Purse Seine,Connors,84,ConnorsReturns2020.csv,2020-08-18 Brunswick Provider,
710,550167,Scots Bay,2020-08-11,Canada 100,Purse Seine,Connors,80,ConnorsReturns2020.csv,2020-08-11 Canada 100,
711,480623,Scots Bay,2020-08-12,Canada 100,Purse Seine,Connors,86,ConnorsReturns2020.csv,2020-08-12 Canada 100,
712,480667,Scots Bay,2020-08-12,Canada 100,Purse Seine,Connors,86,ConnorsReturns2020.csv,2020-08-12 Canada 100,
713,550014,Scots Bay,2020-08-12,Canada 100,Purse Seine,Connors,86,ConnorsReturns2020.csv,2020-08-12 Canada 100,
714,206562,North West Ledge,2020-09-03,Brunswick Provider,Purse Seine,Connors,114,ConnorsReturns2020.csv,2020-09-03 Brunswick Provider,
715,480591,Scots Bay,2020-08-11,Canada 100,Purse Seine,Connors,80,ConnorsReturns2020.csv,2020-08-11 Canada 100,
716,550036,Scots Bay,2020-08-11,Canada 100,Purse Seine,Connors,80,ConnorsReturns2020.csv,2020-08-11 Canada 100,
717,480692,Scots Bay,2020-08-11,Canada 100,Purse Seine,Connors,80,ConnorsReturns2020.csv,2020-08-11 Canada 100,
718,480639,Scots Bay,2020-08-11,Canada 100,Purse Seine,Connors,80,ConnorsReturns2020.csv,2020-08-11 Canada 100,
719,550074,Scots Bay,2020-08-10,Canada 100,Purse Seine,Connors,110,ConnorsReturns2020.csv,2020-08-10 Canada 100,
720,550194,Scots Bay,2020-08-11,Canada 100,Purse Seine,Connors,80,ConnorsReturns2020.csv,2020-08-11 Canada 100,
721,480601,White Head,2020-08-12,Brunswick Provider,Purse Seine,Connors,74,ConnorsReturns2020.csv,2020-08-12 Brunswick Provider,
