SampleID,Date,Time,SampleWt (gm),Final1Wt (gm),% Moisture,% Fat,
12003019,2012-01-03,9:00:00 PM,4.1495,0.9471,77.18,3.08,
12003018,2012-01-03,8:54:00 PM,3.2932,0.7426,77.45,3.07,
12003010,2012-01-03,7:47:00 PM,3.5043,0.828,76.37,3.05,
12003029,2012-01-03,9:59:00 PM,3.8961,0.8743,77.56,3.05,
12003017,2012-01-03,8:46:00 PM,3.6732,0.8283,77.45,3.03,
12003F,2012-01-03,1:22:00 PM,4.1389,0.9197,77.78,3.03,
12003011,2012-01-03,7:56:00 PM,4.1233,0.9673,76.54,2.98,
12003025,2012-01-03,9:40:00 PM,3.3689,0.7436,77.93,2.94,
12003020,2012-01-03,9:06:00 PM,4.1633,0.9202,77.9,2.91,
12003001,2012-01-03,6:51:00 PM,3.7913,0.8809,76.77,2.87,
12003031,2012-01-03,10:12:00 PM,3.9812,0.8836,77.81,2.87,
12003033,2012-01-03,10:25:00 PM,4.1652,0.919,77.94,2.8,
12003013,2012-01-03,8:08:00 PM,4.1769,0.9582,77.06,2.78,
12003C,2012-01-03,7:32:00 AM,3.8685,0.9027,76.67,2.69,
12003009,2012-01-03,7:42:00 PM,4.0253,0.9174,77.21,2.68,
12003022,2012-01-03,9:19:00 PM,3.4846,0.7694,77.92,2.57,
12003CR,2012-01-03,7:44:00 AM,3.6025,0.8516,76.36,2.54,
12003021,2012-01-03,9:13:00 PM,3.553,0.7704,78.32,2.46,
12003030,2012-01-03,10:04:00 PM,3.6067,0.7784,78.42,2.44,
12003024,2012-01-03,9:32:00 PM,4.0144,0.8833,78,2.4,
12004A,2012-01-04,8:52:00 AM,3.9684,1.0004,74.79,5.13,
12004017,2012-01-04,10:56:00 AM,3.8358,0.9198,76.02,4.8,
12004B,2012-01-04,8:58:00 AM,3.6891,0.8756,76.27,4.3,
12004015,2012-01-04,10:44:00 AM,3.9184,0.9033,76.95,4.25,
12003061,2012-01-04,9:51:00 AM,3.8925,0.9184,76.41,3.93,
12004082,2012-01-04,7:31:00 PM,3.5407,0.8343,76.44,3.8,
12004005,2012-01-04,9:40:00 AM,4.0107,0.9373,76.63,3.75,
12004003,2012-01-04,9:28:00 AM,3.913,0.8766,77.6,3.63,
12003035,2012-01-04,5:34:00 AM,4.2276,0.9455,77.64,3.58,
12004014,2012-01-04,10:38:00 AM,4.0354,0.9347,76.84,3.48,
12004064,2012-01-04,5:36:00 PM,3.5246,0.8318,76.4,3.44,
12003036,2012-01-04,5:40:00 AM,3.8845,0.855,77.99,3.44,
12004006,2012-01-04,9:45:00 AM,3.7316,0.8841,76.31,3.41,
12004080,2012-01-04,7:18:00 PM,4.3153,1.0025,76.77,3.34,
12004081,2012-01-04,7:25:00 PM,3.2429,0.7578,76.63,3.32,
12004007,2012-01-04,9:57:00 AM,3.7492,0.8557,77.18,3.3,
12004004,2012-01-04,9:34:00 AM,4.3148,0.9919,77.01,3.27,
12004009,2012-01-04,10:09:00 AM,4.0229,0.9251,77,3.26,
12004002,2012-01-04,9:22:00 AM,3.9013,0.8713,77.67,3.25,
12004011,2012-01-04,10:21:00 AM,3.8447,0.8821,77.06,3.23,
12004C,2012-01-04,9:04:00 AM,3.7026,0.8428,77.24,3.23,
12004008,2012-01-04,10:02:00 AM,3.5149,0.8032,77.15,3.22,
12004016,2012-01-04,10:50:00 AM,3.3964,0.7756,77.16,3.21,
12004001,2012-01-04,9:16:00 AM,3.4485,0.808,76.57,3.19,
12004012,2012-01-04,10:26:00 AM,3.7929,0.8573,77.4,3.19,
12004CR,2012-01-04,9:10:00 AM,3.7105,0.8207,77.88,3.16,
12004072,2012-01-04,6:38:00 PM,3.2291,0.7215,77.66,3.14,
12004071,2012-01-04,6:14:00 PM,3.1501,0.7195,77.16,3.09,
12003034,2012-01-04,5:28:00 AM,3.7326,0.8184,78.07,3.08,
12004069,2012-01-04,6:03:00 PM,4.4633,1.045,76.59,2.97,
12004084,2012-01-04,7:45:00 PM,3.8443,0.8792,77.13,2.96,
12004068,2012-01-04,5:56:00 PM,3.916,0.8798,77.53,2.95,
12004010,2012-01-04,10:15:00 AM,3.7509,0.8627,77,2.94,
12004076,2012-01-04,7:04:00 PM,3.6114,0.805,77.71,2.94,
12004074,2012-01-04,6:50:00 PM,4.3096,0.98,77.26,2.93,
12004077,2012-01-04,7:10:00 PM,3.193,0.7419,76.77,2.92,
12004063,2012-01-04,11:03:00 AM,3.6176,0.8193,77.35,2.9,
12004020,2012-01-04,5:27:00 PM,4.2684,0.9586,77.54,2.9,
12004013,2012-01-04,10:32:00 AM,4.3871,0.9881,77.48,2.87,
12004067,2012-01-04,5:50:00 PM,4.1814,0.9263,77.85,2.85,
12004066,2012-01-04,5:43:00 PM,3.688,0.8461,77.06,2.79,
12003037P,2012-01-04,5:46:00 AM,3.7665,0.8299,77.97,2.73,
12004075,2012-01-04,6:56:00 PM,4.0377,0.922,77.17,2.72,
12004070,2012-01-04,6:08:00 PM,3.4838,0.7827,77.53,2.68,
12004085,2012-01-04,7:51:00 PM,3.4341,0.7676,77.65,2.62,
12004083,2012-01-04,7:38:00 PM,3.5009,0.7979,77.21,2.52,
12004073,2012-01-04,6:44:00 PM,3.1664,0.7071,77.67,2.47,
12004121,2012-01-05,6:21:00 AM,3.5964,0.836,76.75,5.5,
12004111,2012-01-05,5:25:00 AM,3.6663,0.8799,76,5.08,
12004116,2012-01-05,5:49:00 AM,3.609,0.8317,76.95,5.08,
12005016,2012-01-05,10:05:00 AM,3.8473,0.9056,76.46,4.83,
12004124,2012-01-05,6:43:00 AM,4.0011,0.9299,76.76,4.79,
12004117,2012-01-05,5:58:00 AM,4.0542,0.9546,76.45,4.78,
12005012,2012-01-05,9:42:00 AM,4.0032,0.9419,76.47,4.73,
12004113,2012-01-05,5:31:00 AM,3.8076,0.8769,76.97,4.62,
12005004,2012-01-05,8:56:00 AM,3.6238,0.845,76.68,4.59,
12004125,2012-01-05,6:48:00 AM,3.6774,0.8513,76.85,4.59,
12004123,2012-01-05,6:37:00 AM,3.7014,0.8545,76.91,4.58,
12005013,2012-01-05,9:48:00 AM,4.2202,0.9901,76.54,4.54,
12005010,2012-01-05,9:30:00 AM,3.6134,0.8381,76.81,4.4,
12005017,2012-01-05,10:11:00 AM,4.0057,0.9266,76.87,4.34,
12005008,2012-01-05,9:19:00 AM,3.7866,0.8701,77.02,4.32,
12005001,2012-01-05,8:40:00 AM,3.869,0.8764,77.35,4.28,
12004120,2012-01-05,6:16:00 AM,4.1583,0.9742,76.57,4.26,
12005019,2012-01-05,10:23:00 AM,4.0002,0.9244,76.89,4.25,
12004122,2012-01-05,6:32:00 AM,4.1535,0.9552,77,4.23,
12005009,2012-01-05,9:25:00 AM,3.9661,0.9274,76.62,4.18,
12004127,2012-01-05,7:02:00 AM,3.5861,0.8342,76.74,4.17,
12005015,2012-01-05,9:59:00 AM,4.0309,0.9284,76.97,4.16,
12004126,2012-01-05,6:55:00 AM,3.9428,0.9282,76.46,4.14,
12005011,2012-01-05,9:36:00 AM,3.9461,0.903,77.12,4.11,
12005007,2012-01-05,9:13:00 AM,4.1043,0.919,77.61,4.08,
12005014,2012-01-05,9:53:00 AM,3.7099,0.8534,77,4.07,
12005020,2012-01-05,10:29:00 AM,3.9372,0.9098,76.89,3.98,
12005002,2012-01-05,8:45:00 AM,3.5628,0.8209,76.96,3.94,
12004118,2012-01-05,6:04:00 AM,4.0337,0.9234,77.11,3.92,
12005023,2012-01-05,10:48:00 AM,4.0949,0.9669,76.39,3.87,
12004115,2012-01-05,5:43:00 AM,4.2246,0.9659,77.14,3.85,
12005022,2012-01-05,10:41:00 AM,3.9628,0.9034,77.2,3.77,
12005018,2012-01-05,10:16:00 AM,4.4069,1.0121,77.03,3.71,
12004119,2012-01-05,6:10:00 AM,4.0631,0.9036,77.76,3.71,
12005024,2012-01-05,12:36:00 PM,3.6503,0.8404,76.98,3.7,
12004128,2012-01-05,8:34:00 AM,3.5681,0.8039,77.47,3.69,
12005021,2012-01-05,10:35:00 AM,3.6475,0.8372,77.05,3.65,
12005006,2012-01-05,9:07:00 AM,3.6247,0.8246,77.25,3.64,
12005003,2012-01-05,8:50:00 AM,3.7614,0.8696,76.88,3.58,
12004114,2012-01-05,5:37:00 AM,4.025,0.9098,77.4,3.47,
12005005,2012-01-05,9:01:00 AM,4.0028,0.9194,77.03,3.41,
12006025,2012-01-06,12:51:00 PM,3.9567,1.0425,73.65,6.63,
12006C,2012-01-06,4:55:00 AM,4.1582,1.068,74.32,6.39,
12006B,2012-01-06,4:46:00 AM,3.7236,0.9575,74.29,6.36,
12006031,2012-01-06,1:30:00 PM,3.6676,0.9084,75.23,5.39,
12006033,2012-01-06,1:42:00 PM,3.976,0.9991,74.87,5.38,
12006028,2012-01-06,1:09:00 PM,3.9877,0.991,75.15,5.19,
12006D,2012-01-06,5:05:00 AM,4.1903,1.0704,74.46,5.18,
12006030,2012-01-06,1:21:00 PM,3.7566,0.9267,75.33,5.17,
12006024,2012-01-06,12:45:00 PM,4.4515,1.0818,75.7,5.07,
12006023,2012-01-06,12:38:00 PM,3.4126,0.8344,75.55,4.92,
12006032,2012-01-06,1:35:00 PM,3.6352,0.9107,74.95,4.89,
12006026,2012-01-06,12:57:00 PM,3.5098,0.8454,75.91,4.62,
12006022,2012-01-06,12:31:00 PM,3.3099,0.8068,75.62,4.6,
12006019,2012-01-06,10:30:00 AM,3.4149,0.8202,75.98,4.5,
12006034,2012-01-06,1:51:00 PM,3.7831,0.9238,75.58,4.49,
12006015,2012-01-06,10:07:00 AM,3.3143,0.8147,75.42,4.41,
12005L1C,2012-01-06,12:24:00 AM,3.6465,0.8895,75.61,4.39,
12006027,2012-01-06,1:03:00 PM,4.0242,0.9672,75.97,4.38,
12006014,2012-01-06,10:01:00 AM,4.1705,1.0025,75.96,4.37,
12005059,2012-01-06,7:53:00 AM,4.2043,1.0232,75.66,4.31,
12005072,2012-01-06,7:29:00 AM,4.3281,1.0379,76.02,4.27,
12005L2A,2012-01-06,1:42:00 AM,3.2787,0.8091,75.32,4.24,
12005070,2012-01-06,6:49:00 AM,3.6514,0.8836,75.8,4.23,
12005076,2012-01-06,8:16:00 AM,3.6177,0.8532,76.42,4.09,
12006001,2012-01-06,8:28:00 AM,3.5331,0.8487,75.98,4.08,
12005064,2012-01-06,6:28:00 AM,3.2215,0.7765,75.9,4.04,
12006008,2012-01-06,9:04:00 AM,3.9164,0.9444,75.89,4.02,
12005071,2012-01-06,7:21:00 AM,3.3138,0.7887,76.2,4.02,
12006LL5,2012-01-06,12:12:00 PM,3.7971,0.9188,75.8,4.01,
12006016,2012-01-06,10:13:00 AM,3.2779,0.7517,77.07,4,
12006035,2012-01-06,1:57:00 PM,4.1471,0.9859,76.23,3.97,
12005069,2012-01-06,6:44:00 AM,4.1742,1.003,75.97,3.96,
12006GL4,2012-01-06,9:23:00 AM,3.4676,0.8211,76.32,3.96,
12005073,2012-01-06,6:39:00 AM,3.5399,0.8341,76.44,3.94,
12005061,2012-01-06,6:55:00 AM,3.8337,0.9213,75.97,3.91,
12006011,2012-01-06,9:42:00 AM,3.6188,0.8649,76.1,3.89,
12005063,2012-01-06,7:00:00 AM,3.621,0.8629,76.17,3.87,
12005066,2012-01-06,7:35:00 AM,3.7297,0.8779,76.46,3.87,
12006018,2012-01-06,10:24:00 AM,3.64,0.859,76.4,3.81,
12006007,2012-01-06,8:58:00 AM,3.6874,0.8706,76.39,3.8,
12006029,2012-01-06,1:15:00 PM,3.8316,0.902,76.46,3.8,
12006010,2012-01-06,9:35:00 AM,3.3409,0.7916,76.31,3.79,
12006006,2012-01-06,8:52:00 AM,3.5973,0.8406,76.63,3.79,
12005060,2012-01-06,7:58:00 AM,3.2262,0.7725,76.06,3.78,
12006017,2012-01-06,10:19:00 AM,3.7058,0.8901,75.98,3.77,
12006005,2012-01-06,8:34:00 AM,3.5748,0.8395,76.52,3.76,
12006004,2012-01-06,8:46:00 AM,3.9074,0.9141,76.61,3.72,
12005068,2012-01-06,7:46:00 AM,3.9972,0.9463,76.33,3.7,
12005067,2012-01-06,6:33:00 AM,3.3607,0.788,76.55,3.7,
12005074,2012-01-06,8:04:00 AM,4.336,1.0148,76.6,3.69,
12005L2B,2012-01-06,2:08:00 AM,3.8067,0.9087,76.13,3.65,
12006013,2012-01-06,9:47:00 AM,3.5613,0.8327,76.62,3.64,
12005L1A,2012-01-06,12:05:00 AM,3.9215,0.9296,76.29,3.63,
12005075,2012-01-06,8:10:00 AM,4.4059,1.0374,76.45,3.63,
12006009,2012-01-06,9:10:00 AM,3.9326,0.9142,76.75,3.62,
12006003,2012-01-06,8:40:00 AM,3.8632,0.8964,76.8,3.6,
12006002,2012-01-06,8:22:00 AM,4.0249,0.9387,76.68,3.58,
12006KL5,2012-01-06,12:03:00 PM,3.4563,0.7892,77.17,3.56,
12006012,2012-01-06,9:53:00 AM,3.9807,0.9359,76.49,3.5,
12005065,2012-01-06,7:41:00 AM,4.0948,0.9616,76.52,3.48,
12006FL4,2012-01-06,9:17:00 AM,4.1054,0.9593,76.63,3.48,
12006020,2012-01-06,12:20:00 PM,3.7956,0.8817,76.77,3.46,
12006036,2012-01-06,2:03:00 PM,3.8211,0.8728,77.16,3.3,
12005062,2012-01-06,7:06:00 AM,3.7835,0.868,77.06,3.13,
12006021,2012-01-06,12:25:00 PM,3.5044,0.8057,77.01,3.1,
12005L2C,2012-01-06,2:16:00 AM,3.8046,0.8657,77.25,2.95,
12005L1B,2012-01-06,12:14:00 AM,3.6909,0.8461,77.08,2.56,
12006HL4,2012-01-06,9:29:00 AM,3.4948,0.7836,77.58,2.53,
12006IL5,2012-01-06,11:44:00 AM,4.1984,0.9445,77.5,2.32,
12006IL5R,2012-01-06,11:50:00 AM,3.7759,0.8381,77.8,2.09,
12006JL5,2012-01-06,11:57:00 AM,3.9611,0.8541,78.44,1.91,
12006AR,2012-01-06,4:38:00 AM,3.3569,0.7214,78.51,1.65,
SAMPLE 253,2012-01-06,4:30:00 AM,3.4682,0.7582,78.14,1.61,
12006073,2012-01-07,8:20:00 AM,3.9833,0.996,75,6.72,
12006079,2012-01-07,8:57:00 AM,4.028,1.0176,74.74,6.43,
12006083,2012-01-07,9:20:00 AM,3.9205,0.9555,75.63,6.43,
12006076,2012-01-07,8:38:00 AM,3.7836,0.9507,74.87,6.35,
12006082,2012-01-07,9:14:00 AM,3.8419,0.9787,74.53,6.18,
12006060,2012-01-07,6:38:00 AM,3.9323,0.9708,75.31,6.12,
12006075,2012-01-07,8:32:00 AM,3.9668,0.9953,74.91,6.11,
12006040,2012-01-07,4:50:00 AM,4.503,1.1372,74.75,6.03,
12006038,2012-01-07,4:39:00 AM,3.8516,0.9699,74.82,5.92,
12006080,2012-01-07,9:03:00 AM,4.0506,1.0208,74.8,5.75,
12006081,2012-01-07,9:08:00 AM,3.8351,0.9588,75,5.67,
12006074,2012-01-07,8:26:00 AM,4.281,1.043,75.64,5.63,
12006072,2012-01-07,8:14:00 AM,4.0788,1.0012,75.45,5.46,
12006037,2012-01-07,4:33:00 AM,3.9798,0.9932,75.04,5.41,
12006055,2012-01-07,6:08:00 AM,3.6838,0.8567,76.74,5.36,
12006054,2012-01-07,6:03:00 AM,3.5842,0.8421,76.51,5.07,
12006078,2012-01-07,8:50:00 AM,4.3096,1.0374,75.93,5.05,
12006039,2012-01-07,4:45:00 AM,3.7571,0.913,75.7,4.93,
12006066,2012-01-07,7:18:00 AM,4.0445,0.9535,76.42,4.86,
12006061,2012-01-07,6:44:00 AM,4.0457,0.9488,76.55,4.85,
12006050,2012-01-07,5:41:00 AM,3.9865,0.9238,76.83,4.76,
12006067,2012-01-07,7:24:00 AM,3.8708,0.9183,76.28,4.71,
12006043,2012-01-07,5:07:00 AM,3.8841,0.9061,76.67,4.7,
12006053,2012-01-07,5:57:00 AM,3.7984,0.8852,76.7,4.7,
12006064,2012-01-07,7:03:00 AM,4.0076,0.9479,76.35,4.64,
12006042,2012-01-07,5:01:00 AM,3.9369,0.9229,76.56,4.56,
12006057,2012-01-07,6:19:00 AM,3.9422,0.9188,76.69,4.52,
12006051,2012-01-07,5:46:00 AM,3.7751,0.8592,77.24,4.45,
12006058,2012-01-07,6:26:00 AM,3.6469,0.8642,76.3,4.43,
12006070,2012-01-07,7:41:00 AM,3.9066,0.9381,75.99,4.4,
12006071,2012-01-07,7:52:00 AM,4.1653,0.978,76.52,4.4,
12006041,2012-01-07,4:56:00 AM,4.0609,0.9298,77.1,4.39,
12006068,2012-01-07,7:29:00 AM,3.613,0.8581,76.25,4.18,
12006052,2012-01-07,5:52:00 AM,4.0744,0.9446,76.82,4.14,
12006069,2012-01-07,7:35:00 AM,3.8241,0.9087,76.24,4.08,
12006077,2012-01-07,8:44:00 AM,4.5321,1.0749,76.28,4.04,
12006063,2012-01-07,6:58:00 AM,3.634,0.8415,76.84,3.99,
12006048,2012-01-07,5:29:00 AM,3.8657,0.8857,77.09,3.99,
12006047,2012-01-07,5:24:00 AM,4.2468,0.9787,76.95,3.95,
12006046,2012-01-07,5:18:00 AM,3.9611,0.9242,76.67,3.93,
12006049,2012-01-07,5:35:00 AM,4.0924,0.9356,77.14,3.9,
12006056,2012-01-07,6:14:00 AM,4.0911,0.8841,78.39,3.88,
12006045,2012-01-07,5:13:00 AM,4.322,0.9598,77.79,3.75,
12006059,2012-01-07,6:32:00 AM,4.0541,0.9361,76.91,3.65,
12006062,2012-01-07,6:49:00 AM,4.1116,0.9536,76.81,3.6,
12006065,2012-01-07,7:09:00 AM,4.2799,0.9604,77.56,3.09,
12009C,2012-01-09,7:25:00 AM,4.1204,0.9824,76.16,3.83,
12009E,2012-01-09,10:13:00 AM,4.1854,0.9891,76.37,3.79,
12009028,2012-01-09,6:40:00 PM,3.5266,0.8031,77.23,3.67,
12009006,2012-01-09,12:55:00 PM,4.0336,0.8944,77.83,3.56,
12009F,2012-01-09,10:20:00 AM,4.3026,0.9941,76.9,3.38,
12009003,2012-01-09,12:35:00 PM,4.0259,0.9106,77.38,3.35,
12009D,2012-01-09,10:01:00 AM,4.1003,0.9281,77.36,3.23,
12009026,2012-01-09,6:21:00 PM,3.6756,0.8182,77.74,3.23,
12009DR,2012-01-09,10:07:00 AM,3.8486,0.9062,76.45,3.18,
12009015,2012-01-09,3:51:00 PM,3.6549,0.8279,77.35,3.15,
12009030,2012-01-09,6:57:00 PM,4.4562,0.9767,78.08,3.15,
12009023,2012-01-09,4:50:00 PM,3.7048,0.8198,77.87,3.12,
12009005,2012-01-09,12:48:00 PM,4.0506,0.9035,77.69,3.1,
12009019,2012-01-09,4:23:00 PM,3.7408,0.8408,77.52,2.96,
12009010,2012-01-09,1:29:00 PM,4.0021,0.8777,78.07,2.94,
12009024,2012-01-09,6:04:00 PM,3.5357,0.7868,77.75,2.84,
12009001,2012-01-09,11:17:00 AM,3.9797,0.8992,77.41,2.81,
12009025,2012-01-09,6:12:00 PM,4.093,0.8988,78.04,2.77,
12009011,2012-01-09,1:15:00 PM,4.1109,0.9119,77.82,2.76,
12009016,2012-01-09,3:59:00 PM,3.5655,0.7857,77.96,2.74,
12009013,2012-01-09,1:35:00 PM,4.0807,0.9182,77.5,2.69,
12009027,2012-01-09,6:33:00 PM,3.6134,0.8086,77.62,2.69,
12009008,2012-01-09,1:09:00 PM,4.4453,0.9976,77.56,2.68,
12009017,2012-01-09,4:07:00 PM,3.8975,0.8846,77.3,2.67,
12009007,2012-01-09,1:01:00 PM,3.6936,0.8102,78.06,2.65,
12009029,2012-01-09,6:49:00 PM,4.2482,0.9396,77.88,2.53,
12009004,2012-01-09,12:41:00 PM,4.1457,0.9159,77.91,2.47,
12009002,2012-01-09,11:24:00 AM,4.2523,0.9626,77.36,2.42,
12009021,2012-01-09,4:31:00 PM,3.5772,0.7872,77.99,2.41,
12009009,2012-01-09,1:21:00 PM,4.1883,0.9197,78.04,2.29,
12009022,2012-01-09,4:42:00 PM,3.8125,0.8312,78.2,2.28,
12009012,2012-01-09,3:21:00 PM,3.9951,0.8804,77.96,2.25,
12009018,2012-01-09,4:14:00 PM,4.0385,0.8996,77.72,2.17,
12009AR,2012-01-09,6:58:00 AM,3.6948,0.8228,77.73,2.06,
12009A,2012-01-09,6:50:00 AM,3.5058,0.7613,78.28,1.95,
12009014,2012-01-09,3:43:00 PM,3.4685,0.7584,78.13,1.94,
12009B,2012-01-09,7:07:00 AM,4.1922,0.9329,77.75,1.92,
12009BR,2012-01-09,7:14:00 AM,3.9277,0.8518,78.31,1.77,
12010010,2012-01-10,11:45:00 AM,4.2013,0.9971,76.27,4.47,
12010012,2012-01-10,12:23:00 PM,4.1831,0.9994,76.11,4.25,
12010E,2012-01-10,10:58:00 AM,3.688,0.9104,75.31,4.21,
12010I,2012-01-10,11:31:00 PM,3.2876,0.8035,75.56,4.2,
12010021,2012-01-10,1:30:00 PM,4.061,0.9695,76.13,4.15,
12010007,2012-01-10,9:59:00 AM,4.0112,0.9317,76.77,4.12,
12010003,2012-01-10,9:25:00 AM,3.8005,0.8935,76.49,4.11,
12010AR,2012-01-10,5:57:00 AM,4.0504,0.9036,77.69,4.09,
12010001,2012-01-10,9:03:00 AM,3.8655,0.9043,76.61,3.98,
12010017,2012-01-10,12:44:00 PM,4.2613,0.9847,76.89,3.92,
12010005,2012-01-10,9:44:00 AM,4.3155,1.0158,76.46,3.81,
12010013,2012-01-10,11:59:00 AM,3.7465,0.8542,77.2,3.8,
12010014,2012-01-10,12:05:00 PM,3.7958,0.8694,77.1,3.77,
12010011,2012-01-10,11:52:00 AM,4.1583,0.9837,76.34,3.75,
12010004,2012-01-10,9:33:00 AM,4.1798,0.9789,76.58,3.71,
12010036,2012-01-10,7:21:00 PM,4.4592,1.0562,76.31,3.64,
12010008,2012-01-10,11:25:00 AM,3.9202,0.8986,77.08,3.62,
12010020,2012-01-10,1:24:00 PM,4.0745,0.9094,77.68,3.62,
12010009,2012-01-10,11:38:00 AM,4,0.9248,76.88,3.6,
12009033P,2012-01-10,5:45:00 AM,4.2302,0.9322,77.96,3.59,
12010026,2012-01-10,5:46:00 PM,3.7967,0.8757,76.94,3.52,
12010028,2012-01-10,5:59:00 PM,3.5466,0.8319,76.54,3.51,
12010039,2012-01-10,7:41:00 PM,3.5961,0.8153,77.33,3.5,
12010022,2012-01-10,1:36:00 PM,4.0504,0.9371,76.86,3.49,
12010038,2012-01-10,7:35:00 PM,4.4087,1.0155,76.97,3.42,
12009020,2012-01-10,5:26:00 AM,3.9693,0.9163,76.92,3.41,
12010C,2012-01-10,6:11:00 AM,3.5594,0.8539,76.01,3.4,
12010006,2012-01-10,9:51:00 AM,3.8755,0.8986,76.81,3.4,
12009031,2012-01-10,5:32:00 AM,4.1366,0.921,77.74,3.4,
12010015,2012-01-10,12:31:00 PM,4.0812,0.9273,77.28,3.39,
12010037,2012-01-10,7:27:00 PM,3.4293,0.7961,76.79,3.35,
12010019,2012-01-10,1:18:00 PM,4.4801,1.0181,77.27,3.35,
12010030,2012-01-10,6:14:00 PM,3.934,0.9339,76.26,3.3,
12010002,2012-01-10,9:09:00 AM,3.6747,0.8555,76.72,3.3,
12010024,2012-01-10,5:34:00 PM,3.8814,0.9008,76.79,3.29,
12010016,2012-01-10,12:38:00 PM,4.488,1.0335,76.97,3.27,
12010031,2012-01-10,6:20:00 PM,4.3908,1.0176,76.82,3.25,
12010A,2012-01-10,5:51:00 AM,4.3328,0.9846,77.28,3.24,
12010035,2012-01-10,7:15:00 PM,3.937,0.9133,76.8,3.18,
12010033,2012-01-10,6:32:00 PM,4.0326,0.9389,76.72,3.14,
12010018,2012-01-10,12:50:00 PM,4.1052,0.9059,77.93,3.1,
12010025,2012-01-10,5:40:00 PM,4.2206,1.0168,75.91,3.06,
12010029,2012-01-10,6:06:00 PM,3.9143,0.9062,76.85,3.05,
12010B,2012-01-10,6:03:00 AM,4.1733,0.965,76.88,3.05,
12010027,2012-01-10,5:53:00 PM,3.2473,0.764,76.47,3.04,
12010023,2012-01-10,5:26:00 PM,3.9002,0.9041,76.82,3.04,
12009032,2012-01-10,5:38:00 AM,3.9368,0.8713,77.87,3.03,
12010040,2012-01-10,7:47:00 PM,3.9064,0.8814,77.44,2.87,
12010034,2012-01-10,6:39:00 PM,3.4043,0.7854,76.93,2.84,
12010D,2012-01-10,10:47:00 AM,3.2321,0.7394,77.12,2.84,
12010F,2012-01-10,11:07:00 AM,3.7168,0.8383,77.45,2.78,
12010032,2012-01-10,6:26:00 PM,3.6702,0.8214,77.62,2.6,
12010H,2012-01-10,11:23:00 PM,3.6473,0.8435,76.87,2.38,
12010G,2012-01-10,11:14:00 PM,3.5619,0.8036,77.44,2.18,
12011A,2012-01-11,3:53:00 AM,4.3296,1.2202,71.82,9.2,
12011F,2012-01-11,6:11:00 AM,3.9672,1.0435,73.7,8.54,
12011C,2012-01-11,4:08:00 AM,3.8475,0.9998,74.01,6.97,
12011J,2012-01-11,2:10:00 PM,4.2107,1.051,75.04,6.44,
12011041,2012-01-11,3:27:00 PM,3.8318,0.923,75.91,6.16,
12011G,2012-01-11,10:42:00 AM,4.204,1.0436,75.18,6.1,
12011K,2012-01-11,2:18:00 PM,4.0075,0.9011,77.51,5.86,
12011003,2012-01-11,7:36:00 AM,3.886,0.9299,76.07,5.62,
12011023,2012-01-11,12:01:00 PM,4.1888,1.0121,75.84,5.59,
12011013,2012-01-11,9:14:00 AM,4.2292,1.0067,76.2,5.4,
12011B,2012-01-11,4:00:00 AM,3.8624,0.9295,75.93,5.28,
12011014,2012-01-11,9:21:00 AM,3.9624,0.9325,76.47,5.28,
12011010,2012-01-11,8:53:00 AM,4.1119,0.956,76.75,5.2,
12011D,2012-01-11,5:59:00 AM,3.6034,0.8562,76.24,5.18,
12011020,2012-01-11,11:43:00 AM,4.1017,0.965,76.47,5.18,
12011042,2012-01-11,3:33:00 PM,3.965,0.9607,75.77,4.95,
12011029,2012-01-11,1:10:00 PM,4.5756,1.1004,75.95,4.92,
12011027,2012-01-11,12:26:00 PM,3.8876,0.9339,75.98,4.92,
12011033,2012-01-11,1:51:00 PM,4.5011,1.0784,76.04,4.92,
12011028,2012-01-11,12:38:00 PM,4.3524,1.0144,76.69,4.89,
12011019,2012-01-11,11:38:00 AM,4.1215,0.973,76.39,4.82,
12011040,2012-01-11,2:57:00 PM,4.1523,0.9718,76.6,4.82,
12011036,2012-01-11,1:57:00 PM,4.0265,0.9681,75.96,4.78,
12011022,2012-01-11,11:55:00 AM,4.1858,0.979,76.61,4.74,
12011037,2012-01-11,2:03:00 PM,3.9833,0.9451,76.27,4.72,
12010062,2012-01-11,4:54:00 AM,3.935,0.9227,76.55,4.72,
12011L,2012-01-11,2:26:00 PM,4.5008,1.0418,76.85,4.71,
12011043,2012-01-11,3:41:00 PM,3.8146,0.905,76.28,4.7,
12011026,2012-01-11,12:31:00 PM,4.15,0.9643,76.76,4.69,
12011009,2012-01-11,8:46:00 AM,3.7145,0.8611,76.82,4.67,
12011039,2012-01-11,2:51:00 PM,3.6337,0.8901,75.5,4.64,
12011011,2012-01-11,8:59:00 AM,3.8068,0.909,76.12,4.62,
12011045,2012-01-11,10:24:00 PM,3.7302,0.8762,76.51,4.6,
12011007,2012-01-11,8:06:00 AM,4.2737,1.0115,76.33,4.59,
12011046,2012-01-11,10:30:00 PM,4.3,1.0182,76.32,4.58,
12010064,2012-01-11,5:07:00 AM,4.0605,0.9335,77.01,4.58,
12011025,2012-01-11,12:20:00 PM,4.5185,1.0594,76.55,4.55,
12011030,2012-01-11,1:15:00 PM,4.1631,0.9338,77.57,4.51,
12011016,2012-01-11,11:26:00 AM,4.427,1.0243,76.86,4.48,
12011047,2012-01-11,10:37:00 PM,4.0469,0.9561,76.37,4.41,
