Year,Month,Date,Vessel,Area,Type,Size,Fat
2006,7,2006-07-12,Lady Janice,German Bank,Dressed,Medium,15.6
2006,7,2006-07-12,Lady Janice,German Bank,Dressed,Large,16.4
2006,7,2006-07-12,Lady Janice,German Bank,Dressed,Large,16.2
2006,7,2006-07-12,Lady Janice,German Bank,Filet,Small,14
2006,7,2006-07-12,Lady Janice,German Bank,Filet,Small,12.2
2006,7,2006-07-12,Lady Janice,German Bank,Filet,Medium,14
2006,7,2006-07-12,Lady Janice,German Bank,Filet,Medium,17
2006,7,2006-07-12,Lady Janice,German Bank,Filet,Large,19
2006,7,2006-07-12,Lady Janice,German Bank,Filet,Large,12.4
2006,7,2006-07-11,Lady Melissa,German Bank,Filet,Small,13.6
2006,7,2006-07-11,Lady Melissa,German Bank,Filet,Small,13.2
2006,7,2006-07-11,Lady Melissa,German Bank,Filet,Medium,12.2
2006,7,2006-07-11,Lady Melissa,German Bank,Filet,Medium,14.6
2006,7,2006-07-11,Lady Melissa,German Bank,Filet,Medium,15.4
2006,7,2006-07-11,Lady Melissa,German Bank,Filet,Large,18.2
2006,7,2006-07-11,Lady Janice,Not Specified,Filet,Small,15.8
2006,7,2006-07-11,Lady Janice,Not Specified,Filet,Small,14.8
2006,7,2006-07-11,Lady Janice,Not Specified,Filet,Medium,16.4
2006,7,2006-07-11,Lady Janice,Not Specified,Filet,Medium,16.2
2006,7,2006-07-11,Lady Janice,Not Specified,Filet,Large,17
2006,7,2006-07-11,Lady Janice,Not Specified,Filet,Large,16
2006,7,2006-07-10,Lady Janice,German Bank,Dressed,Small,15
2006,7,2006-07-10,Lady Janice,German Bank,Dressed,Small,15.2
2006,7,2006-07-10,Lady Janice,German Bank,Dressed,Medium,15.2
2006,7,2006-07-10,Lady Janice,German Bank,Dressed,Medium,12
2006,7,2006-07-10,Lady Janice,German Bank,Dressed,Large,15.4
2006,7,2006-07-10,Lady Janice,German Bank,Dressed,Large,14.8
2006,7,2006-07-10,Lady Janice,German Bank,Filet,Small,17
2006,7,2006-07-10,Lady Janice,German Bank,Filet,Small,17.2
2006,7,2006-07-10,Lady Janice,German Bank,Filet,Medium,16.8
2006,7,2006-07-10,Lady Janice,German Bank,Filet,Medium,18.2
2006,7,2006-07-10,Lady Janice,German Bank,Filet,Large,18.2
2006,7,2006-07-10,Lady Janice,German Bank,Filet,Large,17
2006,7,2006-07-08,Lady Noreen,German Bank,Filet,Small,15.6
2006,7,2006-07-08,Lady Noreen,German Bank,Filet,Small,17.2
2006,7,2006-07-08,Lady Noreen,German Bank,Filet,Medium,16.4
2006,7,2006-07-08,Lady Noreen,German Bank,Filet,Medium,16
2006,7,2006-07-08,Lady Noreen,German Bank,Filet,Large,17.6
2006,7,2006-07-08,Lady Noreen,German Bank,Filet,Large,17.4
2006,7,2006-07-07,Lady Melissa,German Bank,Dressed,Small,15.8
2006,7,2006-07-07,Lady Melissa,German Bank,Dressed,Small,16.2
2006,7,2006-07-07,Lady Melissa,German Bank,Dressed,Medium,16
2006,7,2006-07-07,Lady Melissa,German Bank,Dressed,Medium,15.8
2006,7,2006-07-07,Lady Melissa,German Bank,Dressed,Large,14.4
2006,7,2006-07-07,Lady Melissa,German Bank,Dressed,Large,14.8
2006,7,2006-07-07,Lady Noreen,German Bank,Dressed,Small,13.2
2006,7,2006-07-07,Lady Noreen,German Bank,Dressed,Small,16.4
2006,7,2006-07-07,Lady Noreen,German Bank,Dressed,Medium,16.4
2006,7,2006-07-07,Lady Noreen,German Bank,Dressed,Medium,13.6
2006,7,2006-07-07,Lady Noreen,German Bank,Dressed,Large,16.2
2006,7,2006-07-07,Lady Noreen,German Bank,Dressed,Large,15.6
2006,7,2006-07-07,Lady Noreen,German Bank,Filet,Small,17.4
2006,7,2006-07-07,Lady Noreen,German Bank,Filet,Small,14.4
2006,7,2006-07-07,Lady Noreen,German Bank,Filet,Small,12.4
2006,7,2006-07-07,Lady Noreen,German Bank,Filet,Medium,15.6
2006,7,2006-07-07,Lady Noreen,German Bank,Filet,Medium,11.8
2006,7,2006-07-07,Lady Noreen,German Bank,Filet,Medium,18.6
2006,7,2006-07-06,Lady Noreen,Not Specified,Filet,Small,16
2006,7,2006-07-06,Lady Noreen,Not Specified,Filet,Small,12.8
2006,7,2006-07-06,Lady Noreen,Not Specified,Filet,Small,16.6
2006,7,2006-07-06,Lady Noreen,Not Specified,Filet,Medium,13.2
2006,7,2006-07-06,Lady Noreen,Not Specified,Filet,Medium,14.8
2006,7,2006-07-06,Lady Noreen,Not Specified,Filet,Medium,13.4
2006,6,2006-06-17,Lady Janice,Bullpen,Filet,Small,10.8
2006,6,2006-06-17,Lady Janice,Bullpen,Filet,Small,13.4
2006,6,2006-06-17,Lady Janice,Bullpen,Filet,Medium,17.4
2006,6,2006-06-17,Lady Janice,Bullpen,Filet,Medium,16.4
2006,6,2006-06-17,Lady Janice,Bullpen,Filet,Large,16.4
2006,6,2006-06-17,Lady Janice,Bullpen,Filet,Large,16.2
2006,6,2006-06-17,Lady Noreen,Bullpen,Filet,Small,14.4
2006,6,2006-06-17,Lady Noreen,Bullpen,Filet,Small,11.8
2006,6,2006-06-17,Lady Noreen,Bullpen,Filet,Medium,11.8
2006,6,2006-06-17,Lady Noreen,Bullpen,Filet,Medium,16.2
2006,6,2006-06-17,Lady Noreen,Bullpen,Filet,Large,17.8
2006,6,2006-06-17,Lady Noreen,Bullpen,Filet,Large,18
2006,6,2006-06-17,Lady Melissa,Bullpen,Filet,Small,13.4
2006,6,2006-06-17,Lady Melissa,Bullpen,Filet,Small,11.8
2006,6,2006-06-17,Lady Melissa,Bullpen,Filet,Small,16.4
2006,6,2006-06-17,Lady Melissa,Bullpen,Filet,Medium,10
2006,6,2006-06-17,Lady Melissa,Bullpen,Filet,Medium,10.6
2006,6,2006-06-17,Lady Melissa,Bullpen,Filet,Medium,19
2006,6,2006-06-15,Sealife II,Bullpen,Filet,Small,13.8
2006,6,2006-06-15,Sealife II,Bullpen,Filet,Small,13
2006,6,2006-06-15,Sealife II,Bullpen,Filet,Medium,15.6
2006,6,2006-06-15,Sealife II,Bullpen,Filet,Medium,16.2
2006,6,2006-06-15,Sealife II,Bullpen,Filet,Large,15
2006,6,2006-06-15,Sealife II,Bullpen,Filet,Large,12.4
2006,6,2006-06-15,Lady Noreen,Not Specified,Filet,Small,13.4
2006,6,2006-06-15,Lady Noreen,Not Specified,Filet,Small,10
2006,6,2006-06-15,Lady Noreen,Not Specified,Filet,Medium,16.2
2006,6,2006-06-15,Lady Noreen,Not Specified,Filet,Medium,13.6
2006,6,2006-06-15,Lady Noreen,Not Specified,Filet,Large,15.4
2006,6,2006-06-15,Lady Noreen,Not Specified,Filet,Large,18.8
2006,6,2006-06-15,Lady Noreen,Not Specified,Filet,Small,13
2006,6,2006-06-15,Lady Noreen,Not Specified,Filet,Small,11.6
2006,6,2006-06-15,Lady Noreen,Not Specified,Filet,Medium,13.2
2006,6,2006-06-15,Lady Noreen,Not Specified,Filet,Medium,11.4
2006,6,2006-06-15,Lady Noreen,Not Specified,Filet,Large,12.8
2006,6,2006-06-15,Lady Noreen,Not Specified,Filet,Large,14.4
2006,6,2006-06-14,Lady Noreen,Bullpen,Filet,Small,16.4
2006,6,2006-06-14,Lady Noreen,Bullpen,Filet,Small,14.2
2006,6,2006-06-14,Lady Noreen,Bullpen,Filet,Medium,11.2
2006,6,2006-06-14,Lady Noreen,Bullpen,Filet,Medium,14.4
2006,6,2006-06-14,Lady Noreen,Bullpen,Filet,Large,12.4
2006,6,2006-06-14,Lady Noreen,Bullpen,Filet,Large,11.4
2006,6,2006-06-14,Lady Melissa,Bullpen,Filet,Small,16.8
2006,6,2006-06-14,Lady Melissa,Bullpen,Filet,Small,13
2006,6,2006-06-14,Lady Melissa,Bullpen,Filet,Medium,15.4
2006,6,2006-06-14,Lady Melissa,Bullpen,Filet,Medium,12.8
2006,6,2006-06-14,Lady Melissa,Bullpen,Filet,Large,15.2
2006,6,2006-06-14,Lady Melissa,Bullpen,Filet,Large,11.6
2006,6,2006-06-14,Lady Melissa,Bullpen,Filet,Small,14.8
2006,6,2006-06-14,Lady Melissa,Bullpen,Filet,Small,13
2006,6,2006-06-14,Lady Melissa,Bullpen,Filet,Small,11.2
2006,6,2006-06-14,Lady Melissa,Bullpen,Filet,Medium,13.2
2006,6,2006-06-14,Lady Melissa,Bullpen,Filet,Medium,16.6
2006,6,2006-06-14,Lady Melissa,Bullpen,Filet,Medium,15.8
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Small,14.6
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Small,10.6
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Medium,14.2
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Medium,10.6
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Large,14.8
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Large,9.8
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Small,10.2
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Small,13.2
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Medium,10.6
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Medium,11.4
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Large,11.8
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Large,14.6
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Small,9.2
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Small,14.6
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Small,12
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Medium,15
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Medium,15.4
2006,6,2006-06-07,Lady Melissa,The Patch,Filet,Medium,15.6
2006,6,2006-06-01,Lady Melissa,Bullpen,Filet,Small,17.4
2006,6,2006-06-01,Lady Melissa,Bullpen,Filet,Small,14.2
2006,6,2006-06-01,Lady Melissa,Bullpen,Filet,Medium,16.6
2006,6,2006-06-01,Lady Melissa,Bullpen,Filet,Medium,12
2006,6,2006-06-01,Lady Melissa,Bullpen,Filet,Large,13.8
2006,6,2006-06-01,Lady Melissa,Bullpen,Filet,Large,17
2006,6,2006-06-01,Lady Melissa,Bullpen,Filet,Small,14.2
2006,6,2006-06-01,Lady Melissa,Bullpen,Filet,Small,15.6
2006,6,2006-06-01,Lady Melissa,Bullpen,Filet,Small,11
2006,6,2006-06-01,Lady Melissa,Bullpen,Filet,Medium,10.2
2006,6,2006-06-01,Lady Melissa,Bullpen,Filet,Medium,12.8
2006,6,2006-06-01,Lady Melissa,Bullpen,Filet,Medium,14
2006,5,2006-05-30,Lady Melissa,The Patch,Filet,Small,12
2006,5,2006-05-30,Lady Melissa,The Patch,Filet,Small,9.6
2006,5,2006-05-30,Lady Melissa,The Patch,Filet,Small,17.2
2006,5,2006-05-30,Lady Melissa,The Patch,Filet,Medium,15.2
2006,5,2006-05-30,Lady Melissa,The Patch,Filet,Medium,14.8
2006,5,2006-05-30,Lady Melissa,The Patch,Filet,Medium,11.4
2006,5,2006-05-30,Lady Melissa,The Patch,Filet,Small,11.4
2006,5,2006-05-30,Lady Melissa,The Patch,Filet,Small,11.2
2006,5,2006-05-30,Lady Melissa,The Patch,Filet,Small,11.6
2006,5,2006-05-30,Lady Melissa,The Patch,Filet,Medium,10.8
2006,5,2006-05-30,Lady Melissa,The Patch,Filet,Medium,11.2
2006,5,2006-05-30,Lady Melissa,The Patch,Filet,Medium,13.8
2005,10,2005-10-11,Lady Noreen,German Bank,Filet,Small,9.6
2005,10,2005-10-11,Lady Noreen,German Bank,Filet,Small,7
2005,10,2005-10-11,Lady Noreen,German Bank,Filet,Small,8.6
2005,10,2005-10-11,Lady Noreen,German Bank,Filet,Medium,4.8
2005,10,2005-10-11,Lady Noreen,German Bank,Filet,Medium,6.8
2005,10,2005-10-11,Lady Noreen,German Bank,Filet,Medium,6.6
2005,10,2005-10-05,Lady Noreen,German Bank,Filet,Small,8.8
2005,10,2005-10-05,Lady Noreen,German Bank,Filet,Small,4.8
2005,10,2005-10-05,Lady Noreen,German Bank,Filet,Small,8.2
2005,10,2005-10-05,Lady Noreen,German Bank,Filet,Medium,10.6
2005,10,2005-10-05,Lady Noreen,German Bank,Filet,Medium,11.4
2005,10,2005-10-05,Lady Noreen,German Bank,Filet,Medium,11
2005,10,2005-10-04,Lady Janice,German Bank,Filet,Small,6.8
2005,10,2005-10-04,Lady Janice,German Bank,Filet,Small,9.6
2005,10,2005-10-04,Lady Janice,German Bank,Filet,Small,9.4
2005,10,2005-10-04,Lady Janice,German Bank,Filet,Medium,4
2005,10,2005-10-04,Lady Janice,German Bank,Filet,Medium,12
2005,10,2005-10-04,Lady Janice,German Bank,Filet,Medium,10.6
2005,8,2005-08-15,unknown,Scots Bay,NA,Small,8.6
2005,8,2005-08-15,unknown,Scots Bay,NA,Small,5.2
2005,8,2005-08-15,unknown,Scots Bay,NA,Medium,6.4
2005,8,2005-08-15,unknown,Scots Bay,NA,Medium,10.6
2005,8,2005-08-15,unknown,Scots Bay,NA,Large,9.4
2005,8,2005-08-15,unknown,Scots Bay,NA,Large,6.2
2005,8,2005-08-16,Lady Janice,Not Specified,NA,Small,10.4
2005,8,2005-08-16,Lady Janice,Not Specified,NA,Small,10.6
2005,8,2005-08-16,Lady Janice,Not Specified,NA,Small,6
2005,8,2005-08-16,Lady Janice,Not Specified,NA,Medium,10
2005,8,2005-08-16,Lady Janice,Not Specified,NA,Medium,4.2
2005,8,2005-08-16,Lady Janice,Not Specified,NA,Medium,6.8
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Small,12.8
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Small,9.4
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Medium,12.6
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Medium,12.4
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Large,11.8
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Large,9.8
2005,8,2005-08-03,Lady Janice,Not Specified,NA,Small,12
2005,8,2005-08-03,Lady Janice,Not Specified,NA,Small,11.6
2005,8,2005-08-03,Lady Janice,Not Specified,NA,Small,15.4
2005,8,2005-08-03,Lady Janice,Not Specified,NA,Medium,12.6
2005,8,2005-08-03,Lady Janice,Not Specified,NA,Medium,18.4
2005,8,2005-08-03,Lady Janice,Not Specified,NA,Medium,13
2005,8,2005-08-03,Lady Janice,Not Specified,NA,Small,17.4
2005,8,2005-08-03,Lady Janice,Not Specified,NA,Small,15
2005,8,2005-08-03,Lady Janice,Not Specified,NA,Small,16.6
2005,8,2005-08-03,Lady Janice,Not Specified,NA,Medium,14.2
2005,8,2005-08-03,Lady Janice,Not Specified,NA,Medium,13.6
2005,8,2005-08-03,Lady Janice,Not Specified,NA,Medium,14.6
2005,8,2005-08-03,Lady Noreen,Not Specified,NA,Small,14.8
2005,8,2005-08-03,Lady Noreen,Not Specified,NA,Small,18
2005,8,2005-08-03,Lady Noreen,Not Specified,NA,Small,16.2
2005,8,2005-08-03,Lady Noreen,Not Specified,NA,Medium,11.8
2005,8,2005-08-03,Lady Noreen,Not Specified,NA,Medium,12.4
2005,8,2005-08-03,Lady Noreen,Not Specified,NA,Medium,12
2005,8,2005-08-02,unknown,Scots Bay,NA,u,9.4
2005,8,2005-08-02,unknown,Scots Bay,NA,u,5.8
2005,8,2005-08-02,unknown,Scots Bay,NA,u,9
2005,8,2005-08-02,unknown,Scots Bay,NA,u,7
2005,8,2005-08-02,unknown,Scots Bay,NA,u,6.8
2005,8,2005-08-02,unknown,Scots Bay,NA,u,9.2
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Small,10.8
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Small,14
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Medium,9.8
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Medium,13
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Large,14.4
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Large,12.6
2005,8,2005-08-01,Lady Noreen,Not Specified,NA,Small,10.4
2005,8,2005-08-01,Lady Noreen,Not Specified,NA,Small,11.4
2005,8,2005-08-01,Lady Noreen,Not Specified,NA,Medium,12.4
2005,8,2005-08-01,Lady Noreen,Not Specified,NA,Medium,12.6
2005,8,2005-08-01,Lady Noreen,Not Specified,NA,Large,13
2005,8,2005-08-01,Lady Noreen,Not Specified,NA,Large,9.8
2005,8,2005-08-01,Lady Noreen,Not Specified,NA,Small,9.8
2005,8,2005-08-01,Lady Noreen,Not Specified,NA,Small,10.8
2005,8,2005-08-01,Lady Noreen,Not Specified,NA,Medium,15
2005,8,2005-08-01,Lady Noreen,Not Specified,NA,Medium,10.2
2005,8,2005-08-01,Lady Noreen,Not Specified,NA,Large,13.2
2005,8,2005-08-01,Lady Noreen,Not Specified,NA,Large,14.6
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Small,11.6
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Small,14.8
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Medium,10.8
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Medium,11.8
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Large,9.8
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Large,11.4
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Small,12.4
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Small,11.4
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Medium,10.2
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Medium,13.8
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Large,10.2
2005,8,2005-08-02,Lady Noreen,Not Specified,NA,Large,10
2005,7,2005-07-29,Lady Janice,Trinity,NA,Small,8.8
2005,7,2005-07-29,Lady Janice,Trinity,NA,Small,12
2005,7,2005-07-29,Lady Janice,Trinity,NA,Medium,16.4
2005,7,2005-07-29,Lady Janice,Trinity,NA,Medium,13.6
2005,7,2005-07-29,Lady Janice,Trinity,NA,Large,14
2005,7,2005-07-29,Lady Janice,Trinity,NA,Large,14.6
2005,7,2005-07-30,Lady Melissa,Not Specified,NA,Small,9.2
2005,7,2005-07-30,Lady Melissa,Not Specified,NA,Small,12.2
2005,7,2005-07-30,Lady Melissa,Not Specified,NA,Small,13.8
2005,7,2005-07-30,Lady Melissa,Not Specified,NA,Medium,16.6
2005,7,2005-07-30,Lady Melissa,Not Specified,NA,Medium,14.4
2005,7,2005-07-30,Lady Melissa,Not Specified,NA,Medium,13.2
2005,7,2005-07-30,Lady Noreen,Not Specified,NA,Small,11
2005,7,2005-07-30,Lady Noreen,Not Specified,NA,Small,5.4
2005,7,2005-07-30,Lady Noreen,Not Specified,NA,Small,13
2005,7,2005-07-30,Lady Noreen,Not Specified,NA,Medium,15.4
2005,7,2005-07-30,Lady Noreen,Not Specified,NA,Medium,14.6
2005,7,2005-07-30,Lady Noreen,Not Specified,NA,Medium,9.2
2005,7,2005-07-30,Lady Noreen,Not Specified,NA,Small,13.4
2005,7,2005-07-30,Lady Noreen,Not Specified,NA,Small,11.8
2005,7,2005-07-30,Lady Noreen,Not Specified,NA,Small,14
2005,7,2005-07-30,Lady Noreen,Not Specified,NA,Medium,8
2005,7,2005-07-30,Lady Noreen,Not Specified,NA,Medium,11.4
2005,7,2005-07-30,Lady Noreen,Not Specified,NA,Medium,12.2
2005,7,2005-07-30,Lady Janice,Not Specified,NA,u,12.4
2005,7,2005-07-30,Lady Janice,Not Specified,NA,u,11.8
2005,7,2005-07-30,Lady Janice,Not Specified,NA,u,11.6
2005,7,2005-07-30,Lady Janice,Not Specified,NA,u,17
2005,7,2005-07-30,Lady Janice,Not Specified,NA,u,9.6
2005,7,2005-07-30,Lady Janice,Not Specified,NA,u,12.2
