,Ground,id,Date,Survey.No,No_jars,Abundance,Lengthmm,category,MinLength,MaxLength,MeanLength,SD,Larv_per_jar,Density,hatchDate,MINspawnDate,MAXspawnDate,Julian,JulianMin,JulianMax,LastLength,Day,Month,Year,Condition,Yolk_sac,Preservative,ARC_Count,ARC_Notes,X,Y,TowTime,AvgTowDepth,MaxTowDepth,CTDTemp,CTDSalinity,Volume,TowID,TowReplicate,TowNo,MeanLengthAdjustment,AdjustedMeanAgeInDays,Lon1,Lat1,Lon2,Lat2
227,SB,SB2020-01,2020-06-14,2,1,26,3.05,1,3.05,9.07,5.683076923,1.58263772,26,NA,2020-06-04,2020-06-04,2020-05-21,166,156,142,3.05,14,6,2020,G,Y,4% formalin,73,NA,-65.115,45.025,9,11.78051004,19.98895913,8.053931279,30.91681694,NA,41,TRUE,1,6.627295385,6.780397436,-65.12,45.02,-65.11,45.03
228,SB,SB2019-13,2019-09-15,8,1,64,7.78,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.5,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
229,SB,SB2019-13,2019-09-15,8,1,64,8.17,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,14.89,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
230,SB,SB2019-13,2019-09-15,8,1,64,10.45,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,17.17,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
231,SB,SB2019-13,2019-09-15,8,1,64,4.85,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,11.57,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
232,SB,SB2019-13,2019-09-15,8,1,64,8.46,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,15.18,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
233,SB,SB2019-13,2019-09-15,8,1,64,7.92,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.64,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
234,SB,SB2019-13,2019-09-15,8,1,64,8.39,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,15.11,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
235,SB,SB2019-13,2019-09-15,8,1,64,7.8,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.52,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
236,SB,SB2019-13,2019-09-15,8,1,64,7.9,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.62,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
237,SB,SB2019-13,2019-09-15,8,1,64,7.71,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.43,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
238,SB,SB2019-13,2019-09-15,8,1,64,7.88,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.6,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
239,SB,SB2019-13,2019-09-15,8,1,64,11.58,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,18.3,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
240,SB,SB2019-13,2019-09-15,8,1,64,8.54,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,15.26,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
241,SB,SB2019-13,2019-09-15,8,1,64,8.21,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,14.93,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
242,SB,SB2019-13,2019-09-15,8,1,64,7.42,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.14,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
243,SB,SB2019-13,2019-09-15,8,1,64,8.39,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,15.11,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
244,SB,SB2019-13,2019-09-15,8,1,64,8.62,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,15.34,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
245,SB,SB2019-13,2019-09-15,8,1,64,8.81,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,15.53,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
246,SB,SB2019-13,2019-09-15,8,1,64,8.73,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,15.45,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
247,SB,SB2019-13,2019-09-15,8,1,64,10.2,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,16.92,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
248,SB,SB2019-13,2019-09-15,8,1,64,7.66,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.38,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
249,SB,SB2019-13,2019-09-15,8,1,64,5.54,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,12.26,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
250,SB,SB2019-13,2019-09-15,8,1,64,12.16,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,18.88,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
251,SB,SB2019-13,2019-09-15,8,1,64,8.29,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,15.01,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
252,SB,SB2019-13,2019-09-15,8,1,64,7.7,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.42,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
253,SB,SB2019-13,2019-09-15,8,1,64,11.37,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,18.09,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
254,SB,SB2019-13,2019-09-15,8,1,64,11.65,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,18.37,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
255,SB,SB2019-13,2019-09-15,8,1,64,6.56,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,13.28,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
256,SB,SB2019-13,2019-09-15,8,1,64,5.79,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,12.51,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
257,SB,SB2019-13,2019-09-15,8,1,64,7.82,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.54,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
258,SB,SB2019-13,2019-09-15,8,1,64,7.69,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.41,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
259,SB,SB2019-13,2019-09-15,8,1,64,10.99,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,17.71,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
260,SB,SB2019-13,2019-09-15,8,1,64,6.68,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,13.4,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
261,SB,SB2019-13,2019-09-15,8,1,64,9.13,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,15.85,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
262,SB,SB2019-13,2019-09-15,8,1,64,9.59,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,16.31,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
263,SB,SB2019-13,2019-09-15,8,1,64,8.22,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,14.94,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
264,SB,SB2019-13,2019-09-15,8,1,64,7.11,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,13.83,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
265,SB,SB2019-13,2019-09-15,8,1,64,8.17,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,14.89,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
266,SB,SB2019-13,2019-09-15,8,1,64,8.48,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,15.2,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
267,SB,SB2019-13,2019-09-15,8,1,64,8.25,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,14.97,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
268,SB,SB2019-13,2019-09-15,8,1,64,7.92,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.64,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
269,SB,SB2019-13,2019-09-15,8,1,64,6.17,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,12.89,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
270,SB,SB2019-13,2019-09-15,8,1,64,6.83,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,13.55,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
271,SB,SB2019-13,2019-09-15,8,1,64,6.81,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,13.53,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
272,SB,SB2019-13,2019-09-15,8,1,64,7.9,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.62,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
273,SB,SB2019-13,2019-09-15,8,1,64,6.92,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,13.64,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
274,SB,SB2019-13,2019-09-15,8,1,64,5.01,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,11.73,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
275,SB,SB2019-13,2019-09-15,8,1,64,4.16,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,10.88,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
276,SB,SB2019-13,2019-09-15,8,1,64,6.69,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,13.41,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
277,SB,SB2019-13,2019-09-15,8,1,64,5.78,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,12.5,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
278,SB,SB2019-13,2019-09-15,8,1,64,6.75,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,13.47,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
279,SB,SB2019-13,2019-09-15,8,1,64,4.55,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,11.27,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
280,SB,SB2019-13,2019-09-15,8,1,64,4.65,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,11.37,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
281,SB,SB2019-13,2019-09-15,8,1,64,7.01,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,13.73,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
282,SB,SB2019-13,2019-09-15,8,1,64,7.45,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.17,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
283,SB,SB2019-13,2019-09-15,8,1,64,8.23,2,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-08-22,2019-08-01,258,234,213,14.95,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
284,SB,SB2019-13,2019-09-15,8,1,64,6.6,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,13.32,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
285,SB,SB2019-13,2019-09-15,8,1,64,7.82,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.54,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
286,SB,SB2019-13,2019-09-15,8,1,64,6,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,12.72,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
287,SB,SB2019-13,2019-09-15,8,1,64,7.16,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,13.88,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
288,SB,SB2019-13,2019-09-15,8,1,64,5.25,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,11.97,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
289,SB,SB2019-13,2019-09-15,8,1,64,4.43,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,11.15,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
290,SB,SB2019-13,2019-09-15,8,1,64,7.42,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.14,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
291,SB,SB2019-13,2019-09-15,8,1,64,6.13,1,4.16,12.16,7.6609375,1.758372912,64,0.001131355,2019-09-05,2019-09-05,2019-08-22,258,248,234,12.85,15,9,2019,G,NA,70% alcohol,77,NA,-65.2049,45.06005,10,16.509,26.056,12.39841794,32.32614485,56569.34733,37,TRUE,2,8.108667188,12.95277995,-65.2049,45.0556,-65.2049,45.0645
292,SB,SB2019-12,2019-09-15,8,1,28,10.46,2,4.6,10.99,7.070357143,1.563546496,28,NA,2019-09-05,2019-08-22,2019-08-01,258,234,213,17.18,15,9,2019,G,NA,4% formalin,29,NA,-65.201,45.0531,10,15.288,28.522,12.39924428,32.32643991,NA,37,TRUE,1,8.004864643,12.52026935,-65.2,45.05,-65.202,45.0562
293,SB,SB2019-12,2019-09-15,8,1,28,6.88,1,4.6,10.99,7.070357143,1.563546496,28,NA,2019-09-05,2019-09-05,2019-08-22,258,248,234,13.6,15,9,2019,G,NA,4% formalin,29,NA,-65.201,45.0531,10,15.288,28.522,12.39924428,32.32643991,NA,37,TRUE,1,8.004864643,12.52026935,-65.2,45.05,-65.202,45.0562
294,SB,SB2019-12,2019-09-15,8,1,28,7.35,1,4.6,10.99,7.070357143,1.563546496,28,NA,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.07,15,9,2019,G,NA,4% formalin,29,NA,-65.201,45.0531,10,15.288,28.522,12.39924428,32.32643991,NA,37,TRUE,1,8.004864643,12.52026935,-65.2,45.05,-65.202,45.0562
295,SB,SB2019-12,2019-09-15,8,1,28,7.48,1,4.6,10.99,7.070357143,1.563546496,28,NA,2019-09-05,2019-09-05,2019-08-22,258,248,234,14.2,15,9,2019,G,NA,4% formalin,29,NA,-65.201,45.0531,10,15.288,28.522,12.39924428,32.32643991,NA,37,TRUE,1,8.004864643,12.52026935,-65.2,45.05,-65.202,45.0562
296,SB,SB2019-12,2019-09-15,8,1,28,6.64,1,4.6,10.99,7.070357143,1.563546496,28,NA,2019-09-05,2019-09-05,2019-08-22,258,248,234,13.36,15,9,2019,G,NA,4% formalin,29,NA,-65.201,45.0531,10,15.288,28.522,12.39924428,32.32643991,NA,37,TRUE,1,8.004864643,12.52026935,-65.2,45.05,-65.202,45.0562
