"","Ground","id","Date","Julian","Day","Month","Year","Survey.No","No_jars","Abundance","Lengthmm","LengthAdjustment","category","MinLength","MaxLength","MeanLength","SD","Larv_per_jar","Density","AgeInDays","MeanAgeInDays","hatchDate","SpawnDate","JulianSpawnDate","Condition","Yolk_sac","Preservative","ARC_Count","ARC_Notes","Lon1","Lat1","Lon2","Lat2","TowTime","AvgTowDepth","MaxTowDepth","CTDAvgTemp","Volume"
"299","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,7.9,8.8287,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,15.9529166666667,12.8211462862319,2019-08-30,2019-08-16,228,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"300","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,6.73,7.66689,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,11.1120416666667,12.8211462862319,2019-09-03,2019-08-20,232,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"301","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,8.04,8.96772,"2",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,16.5321666666667,12.8211462862319,2019-08-29,2019-08-15,227,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"302","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,5.02,5.96886,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,4.03691666666666,12.8211462862319,2019-09-10,2019-08-27,239,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"303","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,8.73,9.65289,"2",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,19.3870416666667,12.8211462862319,2019-08-26,2019-08-12,224,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"304","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,6.41,7.34913,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,9.78804166666667,12.8211462862319,2019-09-05,2019-08-22,234,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"305","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,6.15,7.09095,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,8.71229166666667,12.8211462862319,2019-09-06,2019-08-23,235,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"306","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,7.94,8.86842,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,16.1184166666667,12.8211462862319,2019-08-29,2019-08-15,227,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"307","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,5.72,6.66396,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,6.93316666666666,12.8211462862319,2019-09-08,2019-08-25,237,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"308","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,7.11,8.04423,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,12.6842916666667,12.8211462862319,2019-09-02,2019-08-19,231,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"309","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,6.9,7.8357,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,11.8154166666667,12.8211462862319,2019-09-03,2019-08-20,232,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"310","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,10.99,11.89707,"2",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,28.7377916666667,12.8211462862319,2019-08-17,2019-08-03,215,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"311","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,7.35,8.28255,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,13.6772916666667,12.8211462862319,2019-09-01,2019-08-18,230,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"312","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,5.94,6.88242,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,7.84341666666667,12.8211462862319,2019-09-07,2019-08-24,236,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"313","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,6.73,7.66689,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,11.1120416666667,12.8211462862319,2019-09-03,2019-08-20,232,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"314","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,7.03,7.96479,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,12.3532916666667,12.8211462862319,2019-09-02,2019-08-19,231,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"315","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,10.15,11.06295,"2",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,25.2622916666667,12.8211462862319,2019-08-20,2019-08-06,218,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"316","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,6.82,7.75626,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,11.4844166666667,12.8211462862319,2019-09-03,2019-08-20,232,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"317","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,4.6,5.5518,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,2.29916666666666,12.8211462862319,2019-09-12,2019-08-29,241,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"318","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,4.74,5.69082,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,2.87841666666667,12.8211462862319,2019-09-12,2019-08-29,241,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"319","SB","SB2019-12",2019-09-15,258,15,9,"2019","8",1,92,5.53,6.47529,"1",4.64624,12.55824,8.07707510869565,1.67667152674675,92,NA,6.14704166666667,12.8211462862319,2019-09-08,2019-08-25,237,"G",NA,"4% formalin",29,NA,-65.2,45.05,-65.202,45.0562,10,15.288,28.522,12.11,NA
"320","SB","SB2019-08",2019-08-04,216,4,8,"2019","5",1,1,16.8,17.1472,"3",17.1472,17.1472,17.1472,NA,1,6.78453295556692e-05,50.6133333333333,50.6133333333333,2019-06-14,2019-05-31,151,"G",NA,"70% alcohol",2,NA,-66.2,45.05,-66.2028,45.0565,10,NA,NA,10.93,14739.4081
"321","SB","SB2019-06",2019-07-06,187,6,7,"2019","3",1,12,4.75,5.22975,"1",5.22975,13.86372,8.7728425,2.84596554717255,12,0.0427757554895753,0.957291666666667,15.7201770833333,2019-07-05,2019-06-21,172,"G",NA,"70% alcohol",16,NA,-65.2183,45.0483,-65.24,45.0433,21,NA,NA,NA,280.5327425
"322","SB","SB2019-06",2019-07-06,187,6,7,"2019","3",1,12,6.46,6.92094,"1",5.22975,13.86372,8.7728425,2.84596554717255,12,0.0427757554895753,8.00391666666667,15.7201770833333,2019-06-27,2019-06-13,164,"G",NA,"70% alcohol",16,NA,-65.2183,45.0483,-65.24,45.0433,21,NA,NA,NA,280.5327425
"323","SB","SB2019-06",2019-07-06,187,6,7,"2019","3",1,12,8.63,9.06707,"2",5.22975,13.86372,8.7728425,2.84596554717255,12,0.0427757554895753,16.946125,15.7201770833333,2019-06-19,2019-06-05,156,"G",NA,"70% alcohol",16,NA,-65.2183,45.0483,-65.24,45.0433,21,NA,NA,NA,280.5327425
"324","SB","SB2019-06",2019-07-06,187,6,7,"2019","3",1,12,5.73,6.19897,"1",5.22975,13.86372,8.7728425,2.84596554717255,12,0.0427757554895753,4.99570833333333,15.7201770833333,2019-07-01,2019-06-17,168,"G",NA,"70% alcohol",16,NA,-65.2183,45.0483,-65.24,45.0433,21,NA,NA,NA,280.5327425
"325","SB","SB2019-06",2019-07-06,187,6,7,"2019","3",1,12,7.21,7.66269,"1",5.22975,13.86372,8.7728425,2.84596554717255,12,0.0427757554895753,11.0945416666667,15.7201770833333,2019-06-24,2019-06-10,161,"G",NA,"70% alcohol",16,NA,-65.2183,45.0483,-65.24,45.0433,21,NA,NA,NA,280.5327425
"326","SB","SB2019-06",2019-07-06,187,6,7,"2019","3",1,12,5.36,5.83304,"1",5.22975,13.86372,8.7728425,2.84596554717255,12,0.0427757554895753,3.471,15.7201770833333,2019-07-02,2019-06-18,169,"G",NA,"70% alcohol",16,NA,-65.2183,45.0483,-65.24,45.0433,21,NA,NA,NA,280.5327425
"327","SB","SB2019-06",2019-07-06,187,6,7,"2019","3",1,12,5.84,6.30776,"1",5.22975,13.86372,8.7728425,2.84596554717255,12,0.0427757554895753,5.449,15.7201770833333,2019-06-30,2019-06-16,167,"G",NA,"70% alcohol",16,NA,-65.2183,45.0483,-65.24,45.0433,21,NA,NA,NA,280.5327425
"328","SB","SB2019-06",2019-07-06,187,6,7,"2019","3",1,12,11.17,11.57913,"2",5.22975,13.86372,8.7728425,2.84596554717255,12,0.0427757554895753,27.4130416666667,15.7201770833333,2019-06-08,2019-05-25,145,"G",NA,"70% alcohol",16,NA,-65.2183,45.0483,-65.24,45.0433,21,NA,NA,NA,280.5327425
"329","SB","SB2019-06",2019-07-06,187,6,7,"2019","3",1,12,11.98,12.38022,"2",5.22975,13.86372,8.7728425,2.84596554717255,12,0.0427757554895753,30.7509166666667,15.7201770833333,2019-06-05,2019-05-22,142,"G",NA,"70% alcohol",16,NA,-65.2183,45.0483,-65.24,45.0433,21,NA,NA,NA,280.5327425
"330","SB","SB2019-06",2019-07-06,187,6,7,"2019","3",1,12,9.55,9.97695,"2",5.22975,13.86372,8.7728425,2.84596554717255,12,0.0427757554895753,20.7372916666667,15.7201770833333,2019-06-15,2019-06-01,152,"G",NA,"70% alcohol",16,NA,-65.2183,45.0483,-65.24,45.0433,21,NA,NA,NA,280.5327425
"331","SB","SB2019-06",2019-07-06,187,6,7,"2019","3",1,12,9.83,10.25387,"2",5.22975,13.86372,8.7728425,2.84596554717255,12,0.0427757554895753,21.891125,15.7201770833333,2019-06-14,2019-05-31,151,"G",NA,"70% alcohol",16,NA,-65.2183,45.0483,-65.24,45.0433,21,NA,NA,NA,280.5327425
"332","SB","SB2019-06",2019-07-06,187,6,7,"2019","3",1,12,13.48,13.86372,"3",5.22975,13.86372,8.7728425,2.84596554717255,12,0.0427757554895753,36.9321666666667,15.7201770833333,2019-05-30,2019-05-16,136,"G",NA,"70% alcohol",16,NA,-65.2183,45.0483,-65.24,45.0433,21,NA,NA,NA,280.5327425
"333","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,6.85,7.30665,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,9.61104166666667,4.57400972222222,2019-06-12,2019-05-29,149,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"334","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,4.37,4.85393,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,-0.608625,4.57400972222222,2019-06-22,2019-06-08,159,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"335","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,6.27,6.73303,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,7.22095833333333,4.57400972222222,2019-06-14,2019-05-31,151,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"336","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,5.02,5.49678,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,2.06991666666666,4.57400972222222,2019-06-19,2019-06-05,156,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"337","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,4.85,5.32865,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,1.369375,4.57400972222222,2019-06-20,2019-06-06,157,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"338","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,3.16,3.65724,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,-5.59483333333333,4.57400972222222,2019-06-27,2019-06-13,164,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"339","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,6.17,6.63413,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,6.808875,4.57400972222222,2019-06-15,2019-06-01,152,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"340","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,4.48,4.96272,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,-0.155333333333333,4.57400972222222,2019-06-22,2019-06-08,159,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"341","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,6.01,6.47589,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,6.14954166666667,4.57400972222222,2019-06-15,2019-06-01,152,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"342","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,4.68,5.16052,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,0.668833333333333,4.57400972222222,2019-06-21,2019-06-07,158,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"343","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,6.95,7.40555,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,10.023125,4.57400972222222,2019-06-11,2019-05-28,148,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"344","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,4.71,5.19019,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,0.792458333333335,4.57400972222222,2019-06-21,2019-06-07,158,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"345","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,5.34,5.81326,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,3.38858333333333,4.57400972222222,2019-06-18,2019-06-04,155,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"346","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,5.49,5.96161,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,4.00670833333333,4.57400972222222,2019-06-17,2019-06-03,154,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"347","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,6.57,7.02973,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,8.45720833333333,4.57400972222222,2019-06-13,2019-05-30,150,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"348","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,6.79,7.24731,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,9.36379166666667,4.57400972222222,2019-06-12,2019-05-29,149,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"349","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,5.01,5.48689,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,2.02870833333333,4.57400972222222,2019-06-19,2019-06-05,156,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"350","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,3.68,4.17152,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,-3.452,4.57400972222222,2019-06-25,2019-06-11,162,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"351","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,4.9,5.3781,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,1.57541666666667,4.57400972222222,2019-06-20,2019-06-06,157,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"352","SB","SB2019-04",2019-06-22,173,22,6,"2019","2",1,30,4.54,5.02206,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.0789687974770611,0.0919166666666656,4.57400972222222,2019-06-21,2019-06-07,158,"G",NA,"70% alcohol",25,NA,-65.206,45.0708,-65.274,45.0452,10,11.6,23,NA,379.8968828
"353","SB","SB2019-03",2019-06-22,173,22,6,"2019","2",1,30,4.46,4.94294,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.05579519370136,-0.23775,4.57400972222222,2019-06-22,2019-06-08,159,"G",NA,"70% alcohol",10,NA,-65.262,45.0506,-65.206,45.0708,14,3.7,10,NA,537.6807214
"354","SB","SB2019-03",2019-06-22,173,22,6,"2019","2",1,30,4.13,4.61657,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.05579519370136,-1.597625,4.57400972222222,2019-06-23,2019-06-09,160,"G",NA,"70% alcohol",10,NA,-65.262,45.0506,-65.206,45.0708,14,3.7,10,NA,537.6807214
"355","SB","SB2019-03",2019-06-22,173,22,6,"2019","2",1,30,5.16,5.63524,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.05579519370136,2.64683333333334,4.57400972222222,2019-06-19,2019-06-05,156,"G",NA,"70% alcohol",10,NA,-65.262,45.0506,-65.206,45.0708,14,3.7,10,NA,537.6807214
"356","SB","SB2019-03",2019-06-22,173,22,6,"2019","2",1,30,6.72,7.17808,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.05579519370136,9.07533333333333,4.57400972222222,2019-06-12,2019-05-29,149,"G",NA,"70% alcohol",10,NA,-65.262,45.0506,-65.206,45.0708,14,3.7,10,NA,537.6807214
"357","SB","SB2019-03",2019-06-22,173,22,6,"2019","2",1,30,6.41,6.87149,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.05579519370136,7.797875,4.57400972222222,2019-06-14,2019-05-31,151,"G",NA,"70% alcohol",10,NA,-65.262,45.0506,-65.206,45.0708,14,3.7,10,NA,537.6807214
"358","SB","SB2019-03",2019-06-22,173,22,6,"2019","2",1,30,5.25,5.72425,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.05579519370136,3.01770833333333,4.57400972222222,2019-06-18,2019-06-04,155,"G",NA,"70% alcohol",10,NA,-65.262,45.0506,-65.206,45.0708,14,3.7,10,NA,537.6807214
"359","SB","SB2019-03",2019-06-22,173,22,6,"2019","2",1,30,6.02,6.48578,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.05579519370136,6.19075,4.57400972222222,2019-06-15,2019-06-01,152,"G",NA,"70% alcohol",10,NA,-65.262,45.0506,-65.206,45.0708,14,3.7,10,NA,537.6807214
"360","SB","SB2019-03",2019-06-22,173,22,6,"2019","2",1,30,7.73,8.17697,"1",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.05579519370136,13.237375,4.57400972222222,2019-06-08,2019-05-25,145,"G",NA,"70% alcohol",10,NA,-65.262,45.0506,-65.206,45.0708,14,3.7,10,NA,537.6807214
"361","SB","SB2019-03",2019-06-22,173,22,6,"2019","2",1,30,8.78,9.21542,"2",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.05579519370136,17.56425,4.57400972222222,2019-06-04,2019-05-21,141,"G",NA,"70% alcohol",10,NA,-65.262,45.0506,-65.206,45.0708,14,3.7,10,NA,537.6807214
"362","SB","SB2019-03",2019-06-22,173,22,6,"2019","2",1,30,8.33,8.77037,"2",3.65724,9.21542,6.09776233333333,1.31939774141053,30,0.05579519370136,15.709875,4.57400972222222,2019-06-06,2019-05-23,143,"G",NA,"70% alcohol",10,NA,-65.262,45.0506,-65.206,45.0708,14,3.7,10,NA,537.6807214
"363","SB","SB2019-02",2019-06-08,159,8,6,"2019","1",1,6,9.24,9.67036,"2",3.21219,13.05274,9.348935,3.38074139109604,6,0.00124726962441211,19.4598333333333,18.1205625,2019-05-19,2019-05-05,125,"G",NA,"70% alcohol",2,NA,-65.289,45.0931,-65.238,45.0972,10,NA,NA,NA,4810.507594
"364","SB","SB2019-02",2019-06-08,159,8,6,"2019","1",1,6,2.71,3.21219,"1",3.21219,13.05274,9.348935,3.38074139109604,6,0.00124726962441211,-7.44920833333333,18.1205625,2019-06-15,2019-06-01,152,"G",NA,"70% alcohol",2,NA,-65.289,45.0931,-65.238,45.0972,10,NA,NA,NA,4810.507594
"365","SB","SB2019-01",2019-06-08,159,8,6,"2019","1",1,6,8.07,8.51323,"2",3.21219,13.05274,9.348935,3.38074139109604,6,0.00174063622588249,14.6384583333333,18.1205625,2019-05-24,2019-05-10,130,"G",NA,"70% alcohol",11,NA,-65.017,45.05,-65.302,45.2281,10,NA,5.75,NA,3447.015471
"366","SB","SB2019-01",2019-06-08,159,8,6,"2019","1",1,6,10.97,11.38133,"2",3.21219,13.05274,9.348935,3.38074139109604,6,0.00174063622588249,26.588875,18.1205625,2019-05-12,2019-04-28,118,"G",NA,"70% alcohol",11,NA,-65.017,45.05,-65.302,45.2281,10,NA,5.75,NA,3447.015471
"367","SB","SB2019-01",2019-06-08,159,8,6,"2019","1",1,6,12.66,13.05274,"3",3.21219,13.05274,9.348935,3.38074139109604,6,0.00174063622588249,33.5530833333333,18.1205625,2019-05-05,2019-04-21,111,"G",NA,"70% alcohol",11,NA,-65.017,45.05,-65.302,45.2281,10,NA,5.75,NA,3447.015471
"368","SB","SB2019-01",2019-06-08,159,8,6,"2019","1",1,6,9.84,10.26376,"2",3.21219,13.05274,9.348935,3.38074139109604,6,0.00174063622588249,21.9323333333333,18.1205625,2019-05-17,2019-05-03,123,"G",NA,"70% alcohol",11,NA,-65.017,45.05,-65.302,45.2281,10,NA,5.75,NA,3447.015471
"369","SB","SB2018-08",2018-08-05,217,5,8,"2018","5",NA,59,6.53,7.46829,"1",2.83098,10.914,7.03574593220339,1.82103973436844,NA,NA,10.2845416666667,8.48227471751412,2018-07-25,2018-07-11,192,"G",NA,"4% formalin",45,NA,-64.7636,45.21804,-64.7469,45.218,9,NA,NA,NA,377.1109723
"370","SB","SB2018-08",2018-08-05,217,5,8,"2018","5",NA,59,5.79,6.73347,"1",2.83098,10.914,7.03574593220339,1.82103973436844,NA,NA,7.22279166666666,8.48227471751412,2018-07-28,2018-07-14,195,"G",NA,"4% formalin",45,NA,-64.7636,45.21804,-64.7469,45.218,9,NA,NA,NA,377.1109723
"371","SB","SB2018-08",2018-08-05,217,5,8,"2018","5",NA,59,4.84,5.79012,"1",2.83098,10.914,7.03574593220339,1.82103973436844,NA,NA,3.29216666666667,8.48227471751412,2018-08-01,2018-07-18,199,"G",NA,"4% formalin",45,NA,-64.7636,45.21804,-64.7469,45.218,9,NA,NA,NA,377.1109723
"372","SB","SB2018-08",2018-08-05,217,5,8,"2018","5",NA,59,6.35,7.28955,"1",2.83098,10.914,7.03574593220339,1.82103973436844,NA,NA,9.53979166666666,8.48227471751412,2018-07-26,2018-07-12,193,"G",NA,"4% formalin",45,NA,-64.7636,45.21804,-64.7469,45.218,9,NA,NA,NA,377.1109723
"373","SB","SB2018-08",2018-08-05,217,5,8,"2018","5",NA,59,4.81,5.76033,"1",2.83098,10.914,7.03574593220339,1.82103973436844,NA,NA,3.16804166666667,8.48227471751412,2018-08-01,2018-07-18,199,"G",NA,"4% formalin",45,NA,-64.7636,45.21804,-64.7469,45.218,9,NA,NA,NA,377.1109723
"374","SB","SB2018-08",2018-08-05,217,5,8,"2018","5",NA,59,6.06,7.00158,"1",2.83098,10.914,7.03574593220339,1.82103973436844,NA,NA,8.33991666666667,8.48227471751412,2018-07-27,2018-07-13,194,"G",NA,"4% formalin",45,NA,-64.7636,45.21804,-64.7469,45.218,9,NA,NA,NA,377.1109723
"375","SB","SB2018-08",2018-08-05,217,5,8,"2018","5",NA,59,4.62,5.57166,"1",2.83098,10.914,7.03574593220339,1.82103973436844,NA,NA,2.38191666666667,8.48227471751412,2018-08-02,2018-07-19,200,"G",NA,"4% formalin",45,NA,-64.7636,45.21804,-64.7469,45.218,9,NA,NA,NA,377.1109723
"376","SB","SB2018-08",2018-08-05,217,5,8,"2018","5",NA,59,5.82,6.76326,"1",2.83098,10.914,7.03574593220339,1.82103973436844,NA,NA,7.34691666666667,8.48227471751412,2018-07-28,2018-07-14,195,"G",NA,"4% formalin",45,NA,-64.7636,45.21804,-64.7469,45.218,9,NA,NA,NA,377.1109723
